
1	194.73	192.136	178.802	196.505	183.394	185.495	176.902	128.411	141.718	133.999	132.165	125.567	140.496	133.767	135.551	125.451	123.366	139.8	126.265	140.898	134.807	130.544	129.504	126.245	126.718	1	1	1	1	1	1	1	
2	194.731	192.136	178.802	196.505	183.394	185.495	176.902	128.411	141.719	134	132.166	125.567	140.495	133.766	135.55	125.451	123.365	139.801	126.267	140.897	134.808	130.543	129.504	126.247	126.718	1	1	1	1	1	1	1	
3	194.73	192.136	178.802	196.504	183.394	185.495	176.902	128.411	141.719	134	132.166	125.567	140.495	133.766	135.55	125.451	123.365	139.801	126.267	140.897	134.807	130.543	129.504	126.246	126.718	1	1	1	1	1	1	1	
4	194.73	192.136	178.802	196.504	183.394	185.495	176.901	128.411	141.719	134	132.165	125.567	140.495	133.765	135.55	125.451	123.365	139.801	126.267	140.897	134.807	130.543	129.504	126.246	126.717	1	1	1	1	1	1	1	
5	194.73	192.135	178.801	196.503	183.394	185.495	176.901	128.411	141.719	134	132.165	125.567	140.495	133.765	135.55	125.45	123.364	139.801	126.266	140.896	134.807	130.542	129.503	126.246	126.717	1	1	1	1	1	1	1	
6	194.73	192.135	178.801	196.503	183.394	185.494	176.901	128.411	141.718	133.999	132.165	125.567	140.495	133.765	135.549	125.45	123.364	139.8	126.266	140.896	134.807	130.542	129.503	126.246	126.717	1	1	1	1	1	1	1	
7	194.73	192.135	178.801	196.503	183.394	185.494	176.901	128.41	141.718	133.999	132.165	125.567	140.494	133.765	135.549	125.45	123.364	139.8	126.266	140.896	134.806	130.542	129.503	126.246	126.717	1	1	1	1	1	1	1	
8	194.729	192.135	178.801	196.502	183.393	185.494	176.901	128.41	141.718	133.999	132.165	125.567	140.494	133.765	135.549	125.45	123.364	139.8	126.266	140.896	134.806	130.542	129.503	126.246	126.717	1	1	1	1	1	1	1	
9	194.729	192.135	178.801	196.502	183.393	185.494	176.9	128.41	141.718	133.999	132.165	125.566	140.494	133.765	135.549	125.45	123.364	139.8	126.266	140.895	134.806	130.542	129.502	126.246	126.717	1	1	1	1	1	1	1	
10	194.729	192.135	178.8	196.501	183.393	185.494	176.9	128.41	141.718	133.999	132.165	125.566	140.494	133.765	135.549	125.449	123.364	139.8	126.266	140.895	134.806	130.541	129.502	126.245	126.717	1	1	1	1	1	1	1	
11	194.729	192.134	178.8	196.501	183.393	185.493	176.9	128.409	141.718	133.999	132.164	125.566	140.494	133.764	135.549	125.449	123.363	139.8	126.266	140.895	134.805	130.541	129.502	126.245	126.716	1	1	1	1	1	1	1	
12	194.728	192.134	178.8	196.5	183.393	185.493	176.9	128.409	141.718	133.999	132.164	125.566	140.494	133.764	135.549	125.449	123.363	139.8	126.265	140.894	134.805	130.541	129.501	126.245	126.716	1	1	1	1	1	1	1	
13	194.728	192.134	178.8	196.5	183.392	185.493	176.9	128.409	141.717	133.998	132.164	125.566	140.494	133.764	135.549	125.449	123.363	139.8	126.265	140.894	134.805	130.541	129.501	126.245	126.716	1	1	1	1	1	1	1	
14	194.728	192.134	178.8	196.499	183.392	185.493	176.899	128.409	141.717	133.998	132.164	125.566	140.494	133.764	135.549	125.449	123.363	139.8	126.265	140.894	134.804	130.541	129.501	126.245	126.716	1	1	1	1	1	1	1	
15	194.728	192.134	178.799	196.499	183.392	185.492	176.899	128.409	141.717	133.998	132.164	125.565	140.493	133.764	135.548	125.448	123.363	139.8	126.265	140.894	134.804	130.541	129.5	126.245	126.716	1	1	1	1	1	1	1	
16	194.728	192.133	178.799	196.498	183.392	185.492	176.899	128.408	141.717	133.998	132.164	125.565	140.493	133.764	135.548	125.448	123.362	139.799	126.265	140.893	134.804	130.54	129.5	126.244	126.716	1	1	1	1	1	1	1	
17	194.727	192.133	178.799	196.498	183.392	185.492	176.899	128.408	141.717	133.998	132.163	125.565	140.493	133.763	135.548	125.448	123.362	139.799	126.265	140.893	134.803	130.54	129.5	126.244	126.715	1	1	1	1	1	1	1	
18	194.727	192.133	178.799	196.497	183.391	185.492	176.898	128.408	141.717	133.998	132.163	125.565	140.493	133.763	135.548	125.448	123.362	139.799	126.265	140.893	134.803	130.54	129.499	126.244	126.715	1	1	1	1	1	1	1	
19	194.727	192.133	178.799	196.497	183.391	185.492	176.898	128.408	141.717	133.998	132.163	125.565	140.493	133.763	135.548	125.447	123.362	139.799	126.264	140.893	134.803	130.54	129.499	126.244	126.715	1	1	1	1	1	1	1	
20	194.727	192.133	178.798	196.496	183.391	185.491	176.898	128.407	141.716	133.997	132.163	125.565	140.493	133.763	135.548	125.447	123.362	139.799	126.264	140.892	134.802	130.539	129.499	126.244	126.715	1	1	1	1	1	1	1	
21	194.726	192.132	178.798	196.495	183.391	185.491	176.898	128.407	141.716	133.997	132.163	125.565	140.493	133.763	135.548	125.447	123.361	139.799	126.264	140.892	134.802	130.539	129.498	126.244	126.715	1	1	1	1	1	1	1	
22	194.726	192.132	178.798	196.495	183.391	185.491	176.898	128.407	141.716	133.997	132.163	125.564	140.493	133.763	135.548	125.447	123.361	139.799	126.264	140.892	134.802	130.539	129.498	126.243	126.715	1	1	1	1	1	1	1	
23	194.726	192.132	178.798	196.494	183.39	185.491	176.897	128.407	141.716	133.997	132.162	125.564	140.492	133.762	135.547	125.446	123.361	139.799	126.264	140.891	134.801	130.539	129.498	126.243	126.714	1	1	1	1	1	1	1	
24	194.726	192.132	178.797	196.494	183.39	185.49	176.897	128.406	141.716	133.997	132.162	125.564	140.492	133.762	135.547	125.446	123.361	139.799	126.264	140.891	134.801	130.539	129.497	126.243	126.714	1	1	1	1	1	1	1	
25	194.725	192.131	178.797	196.493	183.39	185.49	176.897	128.406	141.716	133.997	132.162	125.564	140.492	133.762	135.547	125.446	123.36	139.799	126.264	140.891	134.801	130.538	129.497	126.243	126.714	1	1	1	1	1	1	1	
26	194.725	192.131	178.797	196.493	183.39	185.49	176.897	128.406	141.715	133.997	132.162	125.564	140.492	133.762	135.547	125.446	123.36	139.798	126.263	140.891	134.8	130.538	129.497	126.243	126.714	1	1	1	1	1	1	1	
27	194.725	192.131	178.797	196.492	183.389	185.49	176.896	128.405	141.715	133.996	132.162	125.564	140.492	133.762	135.547	125.445	123.36	139.798	126.263	140.89	134.8	130.538	129.496	126.242	126.714	1	1	1	1	1	1	1	
28	194.725	192.131	178.797	196.491	183.389	185.489	176.896	128.405	141.715	133.996	132.161	125.563	140.492	133.761	135.547	125.445	123.36	139.798	126.263	140.89	134.8	130.538	129.496	126.242	126.714	1	1	1	1	1	1	1	
29	194.724	192.131	178.796	196.491	183.389	185.489	176.896	128.405	141.715	133.996	132.161	125.563	140.492	133.761	135.547	125.445	123.36	139.798	126.263	140.89	134.799	130.537	129.496	126.242	126.713	1	1	1	1	1	1	1	
30	194.724	192.13	178.796	196.49	183.389	185.489	176.896	128.405	141.715	133.996	132.161	125.563	140.492	133.761	135.546	125.445	123.359	139.798	126.263	140.889	134.799	130.537	129.495	126.242	126.713	1	1	1	1	1	1	1	
31	194.724	192.13	178.796	196.49	183.389	185.489	176.895	128.404	141.715	133.996	132.161	125.563	140.491	133.761	135.546	125.444	123.359	139.798	126.263	140.889	134.799	130.537	129.495	126.242	126.713	1	1	1	1	1	1	1	
32	194.724	192.13	178.796	196.489	183.388	185.488	176.895	128.404	141.714	133.996	132.161	125.563	140.491	133.761	135.546	125.444	123.359	139.798	126.262	140.889	134.798	130.537	129.494	126.241	126.713	1	1	1	1	1	1	1	
33	194.723	192.13	178.795	196.489	183.388	185.488	176.895	128.404	141.714	133.995	132.16	125.562	140.491	133.76	135.546	125.444	123.359	139.798	126.262	140.888	134.798	130.537	129.494	126.241	126.713	1	1	1	1	1	1	1	
34	194.723	192.129	178.795	196.488	183.388	185.488	176.895	128.404	141.714	133.995	132.16	125.562	140.491	133.76	135.546	125.444	123.358	139.797	126.262	140.888	134.798	130.536	129.494	126.241	126.712	1	1	1	1	1	1	1	
35	194.723	192.129	178.795	196.487	183.388	185.488	176.894	128.403	141.714	133.995	132.16	125.562	140.491	133.76	135.546	125.443	123.358	139.797	126.262	140.888	134.797	130.536	129.493	126.241	126.712	1	1	1	1	1	1	1	
36	194.722	192.129	178.795	196.487	183.387	185.487	176.894	128.403	141.714	133.995	132.16	125.562	140.491	133.76	135.546	125.443	123.358	139.797	126.262	140.887	134.797	130.536	129.493	126.241	126.712	1	1	1	1	1	1	1	
37	194.722	192.129	178.794	196.486	183.387	185.487	176.894	128.403	141.714	133.995	132.16	125.562	140.491	133.76	135.545	125.443	123.358	139.797	126.262	140.887	134.797	130.536	129.492	126.24	126.712	1	1	1	1	1	1	1	
38	194.722	192.128	178.794	196.485	183.387	185.487	176.894	128.402	141.713	133.995	132.159	125.562	140.49	133.759	135.545	125.442	123.357	139.797	126.261	140.887	134.796	130.535	129.492	126.24	126.712	1	1	1	1	1	1	1	
39	194.722	192.128	178.794	196.485	183.387	185.487	176.893	128.402	141.713	133.994	132.159	125.561	140.49	133.759	135.545	125.442	123.357	139.797	126.261	140.886	134.796	130.535	129.492	126.24	126.711	1	1	1	1	1	1	1	
40	194.721	192.128	178.793	196.484	183.386	185.486	176.893	128.402	141.713	133.994	132.159	125.561	140.49	133.759	135.545	125.442	123.357	139.797	126.261	140.886	134.795	130.535	129.491	126.24	126.711	1	1	1	1	1	1	1	
41	194.721	192.128	178.793	196.483	183.386	185.486	176.893	128.401	141.713	133.994	132.159	125.561	140.49	133.759	135.545	125.441	123.357	139.797	126.261	140.886	134.795	130.535	129.491	126.24	126.711	1	1	1	1	1	1	1	
42	194.721	192.127	178.793	196.483	183.386	185.486	176.893	128.401	141.713	133.994	132.159	125.561	140.49	133.759	135.545	125.441	123.356	139.796	126.261	140.885	134.795	130.534	129.49	126.239	126.711	1	1	1	1	1	1	1	
43	194.72	192.127	178.793	196.482	183.386	185.485	176.892	128.401	141.712	133.994	132.158	125.561	140.49	133.758	135.544	125.441	123.356	139.796	126.26	140.885	134.794	130.534	129.49	126.239	126.711	1	1	1	1	1	1	1	
44	194.72	192.127	178.792	196.481	183.385	185.485	176.892	128.4	141.712	133.993	132.158	125.56	140.489	133.758	135.544	125.441	123.356	139.796	126.26	140.885	134.794	130.534	129.49	126.239	126.71	1	1	1	1	1	1	1	
45	194.72	192.127	178.792	196.481	183.385	185.485	176.892	128.4	141.712	133.993	132.158	125.56	140.489	133.758	135.544	125.44	123.356	139.796	126.26	140.884	134.793	130.533	129.489	126.239	126.71	1	1	1	1	1	1	1	
46	194.719	192.126	178.792	196.48	183.385	185.485	176.891	128.4	141.712	133.993	132.158	125.56	140.489	133.758	135.544	125.44	123.355	139.796	126.26	140.884	134.793	130.533	129.489	126.238	126.71	1	1	1	1	1	1	1	
47	194.719	192.126	178.792	196.479	183.385	185.484	176.891	128.399	141.712	133.993	132.157	125.56	140.489	133.757	135.544	125.44	123.355	139.796	126.26	140.884	134.792	130.533	129.488	126.238	126.71	1	1	1	1	1	1	1	
48	194.719	192.126	178.791	196.479	183.384	185.484	176.891	128.399	141.711	133.993	132.157	125.559	140.489	133.757	135.544	125.439	123.355	139.796	126.259	140.883	134.792	130.533	129.488	126.238	126.71	1	1	1	1	1	1	1	
49	194.718	192.125	178.791	196.478	183.384	185.484	176.891	128.399	141.711	133.993	132.157	125.559	140.489	133.757	135.543	125.439	123.354	139.796	126.259	140.883	134.792	130.532	129.487	126.238	126.709	1	1	1	1	1	1	1	
50	194.718	192.125	178.791	196.477	183.384	185.483	176.89	128.398	141.711	133.992	132.157	125.559	140.488	133.757	135.543	125.439	123.354	139.795	126.259	140.882	134.791	130.532	129.487	126.238	126.709	1	1	1	1	1	1	1	
51	194.718	192.125	178.79	196.476	183.383	185.483	176.89	128.398	141.711	133.992	132.157	125.559	140.488	133.756	135.543	125.438	123.354	139.795	126.259	140.882	134.791	130.532	129.486	126.237	126.709	1	1	1	1	1	1	1	
52	194.717	192.125	178.79	196.476	183.383	185.483	176.89	128.398	141.71	133.992	132.156	125.559	140.488	133.756	135.543	125.438	123.354	139.795	126.259	140.882	134.79	130.532	129.486	126.237	126.709	1	1	1	1	1	1	1	
