
1	0.142791	0.142895	0.142848	0.142889	0.142838	0.142883	0.142856	0.142837	0.142858	0.142852	0.142873	0.142871	0.142871	0.142838	0.143026	0.142719	0.142929	0.14272	0.142951	0.142692	0.142962	0.142822	0.142899	0.142876	0.142881	0.142824	0.142884	0.142813	0.142795	0.142905	0.142833	0.142869	0.142833	0.142892	0.142874	0.142891	0.142849	0.142815	0.142871	0.142835	0.142896	0.142842	
2	0.142794	0.142915	0.142835	0.142883	0.142841	0.142874	0.142857	0.142831	0.14285	0.142856	0.142875	0.142853	0.142884	0.14285	0.143049	0.142713	0.142948	0.142701	0.142942	0.142662	0.142984	0.142814	0.142907	0.142869	0.142888	0.142828	0.142886	0.14281	0.142805	0.142895	0.142825	0.142869	0.142828	0.142911	0.142868	0.14287	0.14284	0.142824	0.142886	0.142857	0.142901	0.142822	
3	0.142788	0.142921	0.142833	0.142886	0.142839	0.142876	0.142857	0.142829	0.14285	0.142856	0.142877	0.142853	0.142887	0.14285	0.143069	0.142698	0.142958	0.142684	0.142951	0.142642	0.142997	0.142809	0.142912	0.14287	0.142891	0.142825	0.142888	0.142805	0.142799	0.142899	0.142822	0.14287	0.142824	0.142917	0.142869	0.142872	0.142839	0.142821	0.142889	0.142856	0.142905	0.142818	
4	0.14278	0.142928	0.142831	0.142889	0.142838	0.142878	0.142857	0.142826	0.142849	0.142856	0.142879	0.142852	0.14289	0.142849	0.143092	0.142682	0.142969	0.142666	0.142961	0.142619	0.143012	0.142804	0.142918	0.142871	0.142894	0.142822	0.142892	0.142799	0.142793	0.142903	0.142818	0.142871	0.142821	0.142923	0.14287	0.142873	0.142837	0.142817	0.142892	0.142856	0.14291	0.142814	
5	0.142772	0.142935	0.142828	0.142892	0.142836	0.14288	0.142857	0.142822	0.142848	0.142856	0.142881	0.142852	0.142893	0.142848	0.143116	0.142663	0.14298	0.142646	0.142972	0.142594	0.143028	0.142799	0.142924	0.142873	0.142898	0.142818	0.142895	0.142793	0.142787	0.142908	0.142814	0.142873	0.142817	0.14293	0.142872	0.142875	0.142835	0.142813	0.142896	0.142856	0.142916	0.14281	
6	0.142763	0.142944	0.142825	0.142896	0.142833	0.142882	0.142857	0.142819	0.142847	0.142856	0.142883	0.142851	0.142897	0.142847	0.143143	0.142643	0.142993	0.142624	0.142984	0.142567	0.143046	0.142792	0.142932	0.142874	0.142903	0.142814	0.142899	0.142786	0.142779	0.142913	0.142809	0.142874	0.142813	0.142938	0.142873	0.142877	0.142832	0.142808	0.1429	0.142856	0.142922	0.142805	
7	0.142754	0.142953	0.142821	0.1429	0.142831	0.142885	0.142857	0.142815	0.142846	0.142856	0.142886	0.14285	0.142901	0.142846	0.143173	0.142621	0.143007	0.142599	0.142997	0.142536	0.143066	0.142786	0.142939	0.142876	0.142907	0.142809	0.142904	0.142779	0.142771	0.142919	0.142804	0.142876	0.142808	0.142946	0.142875	0.142879	0.14283	0.142803	0.142905	0.142856	0.142929	0.142799	
8	0.142743	0.142963	0.142817	0.142905	0.142828	0.142888	0.142857	0.14281	0.142845	0.142855	0.142889	0.14285	0.142906	0.142845	0.143206	0.142596	0.143023	0.142572	0.143012	0.142503	0.143088	0.142778	0.142948	0.142878	0.142913	0.142804	0.142909	0.14277	0.142762	0.142926	0.142799	0.142878	0.142803	0.142955	0.142877	0.142881	0.142827	0.142797	0.14291	0.142856	0.142936	0.142793	
9	0.142731	0.142974	0.142813	0.14291	0.142825	0.142891	0.142857	0.142805	0.142844	0.142855	0.142893	0.142849	0.142911	0.142844	0.143243	0.142568	0.143041	0.142543	0.143028	0.142466	0.143112	0.14277	0.142958	0.14288	0.142918	0.142799	0.142914	0.142761	0.142752	0.142933	0.142792	0.14288	0.142798	0.142966	0.142879	0.142884	0.142824	0.142791	0.142915	0.142856	0.142944	0.142786	
10	0.142718	0.142986	0.142809	0.142915	0.142822	0.142895	0.142857	0.1428	0.142842	0.142855	0.142896	0.142848	0.142916	0.142842	0.143284	0.142538	0.14306	0.14251	0.143046	0.142425	0.143138	0.142761	0.142968	0.142882	0.142925	0.142792	0.14292	0.142751	0.142741	0.142941	0.142786	0.142883	0.142791	0.142977	0.142881	0.142887	0.14282	0.142784	0.142921	0.142856	0.142954	0.142779	
11	0.142703	0.143	0.142804	0.142921	0.142818	0.142898	0.142857	0.142794	0.142841	0.142855	0.1429	0.142847	0.142923	0.142841	0.143328	0.142505	0.143081	0.142473	0.143066	0.142379	0.143168	0.142751	0.14298	0.142885	0.142932	0.142786	0.142927	0.14274	0.142729	0.14295	0.142778	0.142885	0.142784	0.14299	0.142884	0.14289	0.142816	0.142776	0.142928	0.142856	0.142964	0.142771	
12	0.142687	0.143015	0.142798	0.142928	0.142814	0.142903	0.142856	0.142787	0.142839	0.142854	0.142905	0.142846	0.142929	0.142839	0.143378	0.142468	0.143104	0.142433	0.143088	0.142329	0.143201	0.142739	0.142993	0.142888	0.14294	0.142778	0.142934	0.142728	0.142715	0.142959	0.14277	0.142888	0.142777	0.143004	0.142887	0.142893	0.142812	0.142768	0.142935	0.142856	0.142975	0.142762	
13	0.142669	0.143031	0.142792	0.142935	0.142809	0.142908	0.142856	0.14278	0.142837	0.142854	0.14291	0.142845	0.142937	0.142837	0.143433	0.142427	0.14313	0.142388	0.143112	0.142274	0.143237	0.142727	0.143007	0.142891	0.142949	0.14277	0.142942	0.142714	0.1427	0.14297	0.142761	0.142892	0.142768	0.143019	0.14289	0.142897	0.142807	0.142758	0.142943	0.142855	0.142987	0.142751	
14	0.142649	0.143049	0.142785	0.142943	0.142804	0.142913	0.142856	0.142772	0.142835	0.142854	0.142916	0.142844	0.142945	0.142835	0.143493	0.142382	0.143159	0.142339	0.143139	0.142212	0.143276	0.142713	0.143023	0.142895	0.142958	0.142761	0.142951	0.142699	0.142684	0.142982	0.142751	0.142895	0.142759	0.143036	0.142893	0.142901	0.142802	0.142748	0.142952	0.142855	0.143001	0.14274	
15	0.142627	0.14307	0.142777	0.142952	0.142799	0.142919	0.142856	0.142763	0.142832	0.142853	0.142922	0.142842	0.142955	0.142833	0.14356	0.142332	0.143191	0.142285	0.143168	0.142145	0.14332	0.142698	0.14304	0.142899	0.142969	0.142751	0.142961	0.142683	0.142666	0.142995	0.142739	0.142899	0.142749	0.143055	0.142897	0.142905	0.142796	0.142737	0.142962	0.142855	0.143016	0.142728	
16	0.142603	0.143092	0.142769	0.142962	0.142792	0.142925	0.142856	0.142753	0.14283	0.142853	0.142928	0.142841	0.142965	0.14283	0.143634	0.142276	0.143226	0.142225	0.143201	0.14207	0.143369	0.142681	0.143059	0.142903	0.14298	0.142739	0.142972	0.142665	0.142646	0.14301	0.142727	0.142904	0.142737	0.143076	0.142901	0.14291	0.14279	0.142724	0.142974	0.142855	0.143033	0.142715	
17	0.142576	0.143117	0.142759	0.142973	0.142786	0.142932	0.142856	0.142742	0.142827	0.142852	0.142936	0.142839	0.142976	0.142827	0.143716	0.142215	0.143264	0.142158	0.143237	0.141987	0.143423	0.142663	0.143081	0.142908	0.142993	0.142727	0.142984	0.142644	0.142623	0.143026	0.142713	0.142908	0.142725	0.143099	0.142906	0.142916	0.142783	0.14271	0.142986	0.142855	0.143052	0.1427	
18	0.142547	0.143144	0.142749	0.142986	0.142778	0.14294	0.142856	0.14273	0.142824	0.142852	0.142944	0.142837	0.142989	0.142824	0.143806	0.142148	0.143307	0.142085	0.143277	0.141895	0.143482	0.142643	0.143104	0.142913	0.143008	0.142713	0.142998	0.142622	0.142599	0.143043	0.142698	0.142914	0.142711	0.143124	0.142911	0.142922	0.142775	0.142694	0.142999	0.142855	0.143072	0.142683	
19	0.142514	0.143174	0.142738	0.142999	0.14277	0.142949	0.142856	0.142716	0.14282	0.142851	0.142953	0.142835	0.143003	0.142821	0.143906	0.142073	0.143354	0.142003	0.143321	0.141794	0.143548	0.14262	0.14313	0.142919	0.143023	0.142698	0.143013	0.142597	0.142572	0.143063	0.142681	0.14292	0.142695	0.143152	0.142917	0.142928	0.142766	0.142677	0.143014	0.142854	0.143095	0.142665	
20	0.142478	0.143208	0.142725	0.143014	0.142761	0.142959	0.142856	0.142701	0.142816	0.142851	0.142963	0.142833	0.143018	0.142817	0.144017	0.141991	0.143407	0.141914	0.143369	0.141682	0.143621	0.142595	0.143159	0.142925	0.143041	0.142681	0.143029	0.14257	0.142541	0.143084	0.142663	0.142926	0.142678	0.143184	0.142923	0.142936	0.142757	0.142658	0.143031	0.142854	0.14312	0.142644	
21	0.142438	0.143245	0.142711	0.14303	0.142751	0.142969	0.142856	0.142685	0.142812	0.14285	0.142975	0.142831	0.143035	0.142813	0.144139	0.141899	0.143464	0.141814	0.143423	0.141559	0.143701	0.142567	0.143191	0.142932	0.14306	0.142663	0.143047	0.142539	0.142508	0.143108	0.142643	0.142934	0.142659	0.143218	0.14293	0.142944	0.142746	0.142638	0.143049	0.142854	0.143148	0.142622	
22	0.142394	0.143286	0.142696	0.143049	0.142739	0.142981	0.142856	0.142666	0.142807	0.142849	0.142987	0.142828	0.143054	0.142808	0.144274	0.141798	0.143528	0.141705	0.143483	0.141422	0.14379	0.142537	0.143226	0.14294	0.143082	0.142643	0.143067	0.142506	0.142471	0.143135	0.14262	0.142942	0.142638	0.143257	0.142937	0.142952	0.142734	0.142614	0.143069	0.142854	0.143179	0.142597	
