
1	1	1	1	1	1	302.529	304.282	298.048	294.524	302.85	304.191	305.004	302.038	294.9	304.928	300.964	298.692	304.406	294.459	291.482	309.782	296.326	291.656	300.267	298.278	307.331	292.806	308.504	296.076	293.383	300.04	296.629	306.384	303.049	290.78	344.37	353.143	343.197	345.602	343.611	
2	1	1	1	1	1	302.525	304.271	298.04	294.513	302.839	304.19	305.004	302.028	294.897	304.925	300.969	298.687	304.401	294.456	291.474	309.782	296.319	291.663	300.258	298.279	307.332	292.806	308.506	296.083	293.376	300.044	296.626	306.383	303.053	290.781	344.369	353.141	343.197	345.602	343.61	
3	1	1	1	1	1	302.519	304.265	298.035	294.507	302.834	304.185	304.999	302.022	294.892	304.92	300.963	298.682	304.396	294.451	291.468	309.777	296.313	291.658	300.253	298.274	307.327	292.8	308.501	296.078	293.371	300.039	296.621	306.377	303.047	290.776	344.365	353.135	343.193	345.598	343.606	
4	1	1	1	1	1	302.512	304.258	298.028	294.501	302.827	304.18	304.994	302.015	294.886	304.914	300.957	298.676	304.389	294.447	291.462	309.772	296.306	291.653	300.247	298.269	307.322	292.793	308.496	296.073	293.364	300.034	296.616	306.371	303.042	290.771	344.362	353.13	343.189	345.595	343.602	
5	1	1	1	1	1	302.505	304.251	298.021	294.493	302.82	304.173	304.988	302.008	294.879	304.907	300.951	298.669	304.382	294.441	291.455	309.766	296.299	291.647	300.24	298.264	307.317	292.786	308.49	296.067	293.358	300.028	296.61	306.365	303.035	290.765	344.357	353.123	343.185	345.59	343.598	
6	1	1	1	1	1	302.497	304.243	298.013	294.485	302.812	304.167	304.982	302	294.872	304.899	300.943	298.662	304.375	294.435	291.447	309.759	296.29	291.641	300.232	298.257	307.311	292.778	308.483	296.06	293.35	300.022	296.603	306.358	303.028	290.758	344.352	353.116	343.18	345.586	343.593	
7	1	1	1	1	1	302.487	304.233	298.004	294.477	302.803	304.159	304.974	301.991	294.864	304.891	300.935	298.653	304.366	294.428	291.438	309.752	296.281	291.634	300.224	298.251	307.304	292.769	308.476	296.053	293.341	300.015	296.596	306.349	303.02	290.75	344.347	353.108	343.175	345.58	343.588	
8	1	1	1	1	1	302.477	304.223	297.995	294.467	302.793	304.151	304.966	301.981	294.854	304.881	300.926	298.644	304.357	294.421	291.429	309.744	296.271	291.626	300.214	298.243	307.297	292.759	308.467	296.044	293.332	300.007	296.588	306.34	303.011	290.742	344.341	353.1	343.169	345.574	343.582	
9	1	1	1	1	1	302.466	304.212	297.984	294.456	302.782	304.142	304.957	301.97	294.844	304.871	300.916	298.634	304.346	294.412	291.418	309.735	296.259	291.617	300.204	298.234	307.288	292.747	308.458	296.035	293.321	299.998	296.579	306.33	303.002	290.732	344.335	353.09	343.162	345.568	343.575	
10	1	1	1	1	1	302.453	304.199	297.972	294.444	302.77	304.132	304.947	301.957	294.833	304.859	300.905	298.623	304.334	294.403	291.406	309.724	296.246	291.608	300.192	298.225	307.279	292.735	308.448	296.025	293.31	299.989	296.57	306.319	302.991	290.722	344.327	353.079	343.155	345.561	343.568	
11	1	1	1	1	1	302.44	304.185	297.958	294.431	302.756	304.12	304.936	301.943	294.821	304.847	300.892	298.61	304.321	294.392	291.393	309.713	296.232	291.597	300.179	298.214	307.269	292.721	308.437	296.014	293.297	299.978	296.559	306.307	302.979	290.71	344.319	353.067	343.147	345.553	343.56	
12	1	1	1	1	1	302.424	304.169	297.943	294.416	302.741	304.108	304.924	301.928	294.807	304.832	300.878	298.596	304.307	294.381	291.379	309.7	296.216	291.585	300.165	298.203	307.257	292.706	308.424	296.001	293.282	299.966	296.546	306.293	302.965	290.697	344.31	353.054	343.138	345.544	343.551	
13	1	1	1	1	1	302.407	304.152	297.926	294.399	302.725	304.094	304.91	301.911	294.791	304.816	300.863	298.581	304.291	294.368	291.363	309.686	296.199	291.572	300.149	298.19	307.245	292.689	308.411	295.987	293.266	299.953	296.533	306.278	302.95	290.683	344.3	353.039	343.128	345.534	343.54	
14	1	1	1	1	1	302.388	304.132	297.908	294.38	302.706	304.078	304.895	301.892	294.774	304.799	300.846	298.563	304.273	294.354	291.344	309.671	296.179	291.557	300.131	298.175	307.23	292.67	308.395	295.972	293.248	299.938	296.518	306.261	302.934	290.666	344.289	353.023	343.117	345.523	343.529	
15	1	1	1	1	1	302.366	304.111	297.887	294.36	302.685	304.061	304.878	301.871	294.755	304.779	300.826	298.544	304.253	294.338	291.324	309.654	296.157	291.541	300.111	298.159	307.215	292.649	308.378	295.954	293.228	299.921	296.501	306.242	302.915	290.649	344.276	353.005	343.105	345.51	343.517	
16	1	1	1	1	1	302.343	304.087	297.865	294.337	302.662	304.041	304.859	301.848	294.733	304.757	300.805	298.523	304.23	294.32	291.302	309.634	296.133	291.522	300.089	298.141	307.197	292.625	308.359	295.935	293.206	299.903	296.482	306.221	302.895	290.629	344.262	352.984	343.091	345.497	343.503	
17	1	1	1	1	1	302.316	304.06	297.839	294.312	302.637	304.02	304.838	301.822	294.71	304.733	300.782	298.499	304.206	294.301	291.277	309.613	296.106	291.502	300.065	298.121	307.178	292.599	308.338	295.914	293.182	299.883	296.462	306.197	302.872	290.607	344.247	352.962	343.075	345.482	343.488	
18	1	1	1	1	1	302.287	304.031	297.811	294.284	302.608	303.996	304.815	301.793	294.684	304.706	300.755	298.473	304.178	294.279	291.25	309.589	296.076	291.48	300.038	298.099	307.156	292.57	308.314	295.89	293.154	299.86	296.439	306.171	302.847	290.582	344.23	352.937	343.059	345.465	343.47	
