
1	1	1	1	1	1	182.037	186.009	183.885	188.317	178.09	173.528	182.822	184.804	179.722	180.545	178.754	191.642	175.344	172.771	174.221	176.738	174.375	193.218	240.809	227.865	232.564	226.074	227.923	
2	1	1	1	1	1	182.036	186.006	183.885	188.315	178.088	173.526	182.822	184.802	179.721	180.544	178.754	191.641	175.344	172.769	174.218	176.737	174.374	193.219	240.805	227.864	232.563	226.073	227.922	
3	1	1	1	1	1	182.033	186.003	183.883	188.313	178.085	173.524	182.818	184.799	179.719	180.542	178.752	191.639	175.341	172.766	174.216	176.735	174.372	193.215	240.8	227.861	232.56	226.07	227.919	
4	1	1	1	1	1	182.029	186	183.88	188.31	178.081	173.521	182.814	184.795	179.717	180.54	178.75	191.637	175.338	172.762	174.213	176.733	174.369	193.211	240.794	227.858	232.557	226.067	227.916	
5	1	1	1	1	1	182.025	185.996	183.877	188.307	178.076	173.519	182.809	184.791	179.714	180.538	178.748	191.634	175.335	172.758	174.21	176.73	174.365	193.206	240.787	227.855	232.553	226.064	227.912	
6	1	1	1	1	1	182.021	185.992	183.873	188.304	178.071	173.516	182.804	184.787	179.711	180.535	178.745	191.631	175.332	172.753	174.207	176.727	174.361	193.201	240.78	227.851	232.55	226.06	227.908	
7	1	1	1	1	1	182.016	185.988	183.869	188.3	178.066	173.512	182.798	184.782	179.708	180.532	178.742	191.628	175.328	172.748	174.204	176.723	174.357	193.195	240.772	227.847	232.545	226.056	227.904	
8	1	1	1	1	1	182.01	185.983	183.865	188.296	178.06	173.508	182.791	184.776	179.704	180.529	178.739	191.625	175.324	172.743	174.2	176.72	174.353	193.188	240.762	227.842	232.541	226.051	227.899	
9	1	1	1	1	1	182.004	185.978	183.86	188.291	178.053	173.504	182.784	184.77	179.7	180.526	178.736	191.621	175.32	172.736	174.195	176.716	174.347	193.181	240.752	227.837	232.535	226.046	227.894	
10	1	1	1	1	1	181.997	185.972	183.855	188.286	178.045	173.499	182.776	184.764	179.696	180.522	178.732	191.617	175.315	172.729	174.19	176.711	174.342	193.173	240.741	227.831	232.53	226.04	227.888	
11	1	1	1	1	1	181.99	185.965	183.848	188.28	178.037	173.494	182.767	184.756	179.691	180.517	178.728	191.612	175.309	172.721	174.185	176.706	174.335	193.164	240.729	227.825	232.523	226.033	227.881	
12	1	1	1	1	1	181.981	185.958	183.842	188.273	178.028	173.488	182.758	184.748	179.686	180.512	178.723	191.606	175.303	172.713	174.179	176.7	174.328	193.154	240.715	227.817	232.516	226.026	227.874	
13	1	1	1	1	1	181.972	185.95	183.834	188.266	178.017	173.482	182.747	184.738	179.68	180.507	178.717	191.601	175.296	172.703	174.172	176.694	174.32	193.142	240.699	227.809	232.508	226.018	227.866	
14	1	1	1	1	1	181.961	185.941	183.826	188.258	178.006	173.475	182.735	184.728	179.673	180.501	178.712	191.594	175.288	172.692	174.165	176.687	174.311	193.13	240.682	227.801	232.499	226.009	227.857	
15	1	1	1	1	1	181.95	185.93	183.817	188.249	177.993	173.467	182.721	184.716	179.665	180.494	178.705	191.587	175.279	172.681	174.156	176.679	174.302	193.116	240.663	227.791	232.489	225.999	227.847	
16	1	1	1	1	1	181.937	185.919	183.807	188.24	177.979	173.458	182.706	184.703	179.657	180.487	178.698	191.579	175.27	172.667	174.147	176.67	174.291	193.101	240.642	227.78	232.478	225.988	227.835	
17	1	1	1	1	1	181.922	185.907	183.795	188.229	177.963	173.448	182.69	184.689	179.648	180.479	178.689	191.569	175.259	172.653	174.137	176.66	174.279	193.084	240.618	227.767	232.466	225.976	227.823	
18	1	1	1	1	1	181.906	185.893	183.783	188.217	177.945	173.437	182.671	184.673	179.637	180.469	178.68	191.559	175.247	172.636	174.125	176.65	174.265	193.065	240.592	227.754	232.452	225.962	227.809	
19	1	1	1	1	1	181.889	185.877	183.769	188.203	177.926	173.425	182.65	184.656	179.626	180.459	178.67	191.548	175.234	172.618	174.113	176.638	174.25	193.044	240.563	227.739	232.437	225.947	227.794	
20	1	1	1	1	1	181.869	185.86	183.753	188.188	177.904	173.411	182.628	184.636	179.613	180.448	178.659	191.536	175.219	172.598	174.099	176.624	174.234	193.02	240.531	227.722	232.421	225.931	227.777	
21	1	1	1	1	1	181.847	185.841	183.736	188.171	177.88	173.396	182.602	184.614	179.599	180.435	178.647	191.522	175.203	172.575	174.083	176.61	174.215	192.994	240.495	227.703	232.402	225.912	227.758	
22	1	1	1	1	1	181.823	185.82	183.716	188.153	177.853	173.379	182.574	184.59	179.583	180.421	178.633	191.507	175.185	172.55	174.065	176.593	174.195	192.965	240.455	227.683	232.381	225.891	227.737	
23	1	1	1	1	1	181.795	185.796	183.695	188.132	177.823	173.36	182.542	184.563	179.565	180.406	178.617	191.49	175.165	172.523	174.046	176.575	174.172	192.933	240.41	227.66	232.358	225.868	227.713	
24	1	1	1	1	1	181.765	185.77	183.671	188.109	177.789	173.339	182.507	184.533	179.546	180.388	178.6	191.471	175.143	172.492	174.024	176.555	174.147	192.897	240.361	227.634	232.332	225.842	227.687	
25	1	1	1	1	1	181.732	185.741	183.644	188.083	177.752	173.316	182.469	184.499	179.524	180.369	178.581	191.449	175.118	172.457	174	176.532	174.119	192.858	240.306	227.606	232.304	225.814	227.658	
26	1	1	1	1	1	181.694	185.708	183.615	188.055	177.711	173.29	182.425	184.462	179.5	180.347	178.56	191.426	175.09	172.419	173.974	176.507	174.087	192.813	240.244	227.574	232.272	225.782	227.626	
27	1	1	1	1	1	181.653	185.672	183.582	188.023	177.665	173.261	182.377	184.42	179.473	180.323	178.537	191.4	175.059	172.376	173.944	176.479	174.052	192.764	240.176	227.539	232.237	225.747	227.59	
28	1	1	1	1	1	181.607	185.632	183.546	187.988	177.614	173.229	182.324	184.374	179.443	180.296	178.51	191.371	175.025	172.329	173.911	176.448	174.014	192.709	240.1	227.499	232.198	225.707	227.55	
29	1	1	1	1	1	181.555	185.587	183.505	187.949	177.557	173.194	182.264	184.323	179.409	180.267	178.481	191.338	174.987	172.276	173.874	176.413	173.971	192.647	240.016	227.456	232.154	225.664	227.505	
30	1	1	1	1	1	181.498	185.538	183.46	187.905	177.494	173.154	182.198	184.265	179.372	180.234	178.449	191.302	174.944	172.217	173.833	176.375	173.923	192.579	239.921	227.407	232.105	225.615	227.456	
31	1	1	1	1	1	181.435	185.482	183.409	187.857	177.423	173.11	182.124	184.201	179.33	180.197	178.412	191.262	174.897	172.151	173.787	176.332	173.869	192.503	239.817	227.353	232.051	225.561	227.401	
32	1	1	1	1	1	181.364	185.421	183.353	187.802	177.345	173.06	182.042	184.13	179.283	180.155	178.372	191.217	174.844	172.078	173.736	176.285	173.81	192.419	239.7	227.293	231.991	225.501	227.339	
33	1	1	1	1	1	181.285	185.352	183.291	187.742	177.257	173.005	181.951	184.05	179.232	180.109	178.327	191.168	174.786	171.996	173.68	176.232	173.743	192.324	239.57	227.226	231.924	225.433	227.271	
34	1	1	1	1	1	183.35	187.438	185.366	189.828	179.303	175.049	183.991	186.111	181.298	182.174	180.371	193.248	176.837	174.024	175.727	178.287	175.787	194.403	239.342	227.184	231.839	225.408	227.227	
35	1	1	1	1	1	183.156	187.256	185.193	189.657	179.099	174.886	183.782	185.917	181.139	182.023	180.22	193.089	176.669	173.829	175.564	178.127	175.61	194.189	239.18	227.096	231.752	225.319	227.137	
36	1	1	1	1	1	182.951	187.065	185.011	189.478	178.884	174.714	183.56	185.712	180.971	181.864	180.063	192.923	176.493	173.622	175.392	177.958	175.424	193.963	239.003	227.002	231.66	225.224	227.041	
37	1	1	1	1	1	182.722	186.851	184.806	189.277	178.642	174.522	183.312	185.482	180.784	181.686	179.886	192.738	176.295	173.389	175.199	177.77	175.216	193.708	238.806	226.897	231.557	225.118	226.934	
