
1	315.121	314.058	311.919	311.869	309.385	315.138	306.627	309.447	312.776	309.588	265.679	260.589	264.95	268.088	261.418	255.823	262.616	260.906	255.433	266.919	260.571	260.849	258.639	258.946	264.002	262.467	256.027	272.041	268.606	260.723	257.656	262.372	266.998	264.405	261.974	250.649	258.241	255.74	260.084	259.725	258.585	255.325	261.222	263.499	256.119	258.564	259.927	268.063	260.534	262.441	258.869	259.759	261.11	258.679	264.407	260.989	259.1	262.418	260.251	262.823	1	1	1	1	1	1	1	1	1	1	
2	315.121	314.058	311.918	311.868	309.385	315.138	306.627	309.447	312.776	309.588	265.68	260.589	264.949	268.088	261.418	255.821	262.614	260.905	255.432	266.918	260.57	260.849	258.638	258.946	264.002	262.467	256.026	272.041	268.605	260.724	257.657	262.371	266.998	264.405	261.974	250.649	258.242	255.741	260.085	259.725	258.584	255.324	261.221	263.498	256.118	258.565	259.927	268.063	260.534	262.44	258.868	259.757	261.11	258.677	264.407	260.989	259.101	262.418	260.252	262.823	1	1	1	1	1	1	1	1	1	1	
3	315.12	314.057	311.918	311.868	309.385	315.137	306.626	309.447	312.776	309.588	265.679	260.589	264.949	268.088	261.417	255.82	262.614	260.905	255.432	266.918	260.57	260.849	258.638	258.945	264.002	262.467	256.026	272.041	268.604	260.724	257.657	262.371	266.997	264.405	261.974	250.649	258.241	255.741	260.084	259.725	258.584	255.324	261.221	263.498	256.117	258.565	259.927	268.063	260.534	262.439	258.867	259.757	261.11	258.676	264.407	260.988	259.101	262.418	260.251	262.823	1	1	1	1	1	1	1	1	1	1	
4	315.12	314.057	311.918	311.868	309.385	315.137	306.626	309.446	312.775	309.588	265.679	260.588	264.949	268.087	261.417	255.82	262.614	260.905	255.432	266.918	260.569	260.849	258.638	258.945	264.002	262.466	256.025	272.04	268.604	260.724	257.657	262.371	266.997	264.405	261.974	250.649	258.241	255.741	260.084	259.725	258.583	255.324	261.22	263.497	256.117	258.565	259.927	268.063	260.534	262.439	258.867	259.757	261.109	258.676	264.406	260.988	259.1	262.418	260.251	262.822	1	1	1	1	1	1	1	1	1	1	
5	315.12	314.057	311.917	311.867	309.384	315.137	306.626	309.446	312.775	309.587	265.679	260.588	264.949	268.087	261.417	255.82	262.614	260.905	255.432	266.918	260.569	260.849	258.638	258.945	264.001	262.466	256.025	272.04	268.604	260.724	257.656	262.371	266.997	264.405	261.973	250.649	258.241	255.74	260.084	259.725	258.583	255.324	261.22	263.497	256.117	258.565	259.926	268.062	260.534	262.439	258.867	259.757	261.109	258.676	264.406	260.988	259.1	262.418	260.251	262.822	1	1	1	1	1	1	1	1	1	1	
6	315.12	314.057	311.917	311.867	309.384	315.136	306.626	309.446	312.775	309.587	265.679	260.588	264.948	268.087	261.417	255.82	262.614	260.905	255.431	266.918	260.569	260.849	258.637	258.945	264.001	262.466	256.025	272.04	268.604	260.723	257.656	262.37	266.997	264.404	261.973	250.648	258.241	255.74	260.084	259.725	258.583	255.324	261.22	263.497	256.117	258.564	259.926	268.062	260.533	262.439	258.867	259.757	261.109	258.676	264.406	260.988	259.1	262.417	260.251	262.822	1	1	1	1	1	1	1	1	1	1	
7	315.12	314.056	311.917	311.867	309.384	315.136	306.625	309.446	312.775	309.587	265.679	260.588	264.948	268.087	261.416	255.819	262.613	260.904	255.431	266.917	260.569	260.848	258.637	258.945	264.001	262.466	256.025	272.04	268.603	260.723	257.656	262.37	266.997	264.404	261.973	250.648	258.241	255.74	260.084	259.724	258.583	255.323	261.22	263.496	256.117	258.564	259.926	268.062	260.533	262.438	258.867	259.757	261.109	258.676	264.406	260.988	259.1	262.417	260.25	262.822	1	1	1	1	1	1	1	1	1	1	
8	315.119	314.056	311.917	311.867	309.384	315.136	306.625	309.445	312.774	309.587	265.678	260.588	264.948	268.087	261.416	255.819	262.613	260.904	255.431	266.917	260.568	260.848	258.637	258.944	264.001	262.465	256.024	272.04	268.603	260.723	257.656	262.37	266.996	264.404	261.972	250.648	258.24	255.74	260.084	259.724	258.582	255.323	261.22	263.496	256.116	258.564	259.926	268.062	260.533	262.438	258.866	259.756	261.109	258.675	264.406	260.987	259.099	262.417	260.25	262.822	1	1	1	1	1	1	1	1	1	1	
9	315.119	314.056	311.917	311.867	309.383	315.135	306.625	309.445	312.774	309.586	265.678	260.587	264.948	268.086	261.416	255.819	262.613	260.904	255.431	266.917	260.568	260.848	258.637	258.944	264	262.465	256.024	272.039	268.603	260.723	257.656	262.37	266.996	264.404	261.972	250.648	258.24	255.74	260.083	259.724	258.582	255.323	261.219	263.496	256.116	258.564	259.925	268.061	260.533	262.438	258.866	259.756	261.108	258.675	264.405	260.987	259.099	262.417	260.25	262.821	1	1	1	1	1	1	1	1	1	1	
10	315.119	314.056	311.916	311.866	309.383	315.135	306.625	309.445	312.774	309.586	265.678	260.587	264.948	268.086	261.416	255.819	262.613	260.904	255.431	266.917	260.568	260.848	258.636	258.944	264	262.465	256.024	272.039	268.603	260.723	257.656	262.369	266.996	264.404	261.972	250.647	258.24	255.739	260.083	259.723	258.582	255.323	261.219	263.496	256.116	258.563	259.925	268.061	260.532	262.437	258.866	259.756	261.108	258.675	264.405	260.987	259.099	262.417	260.25	262.821	1	1	1	1	1	1	1	1	1	1	
11	315.119	314.055	311.916	311.866	309.383	315.134	306.624	309.445	312.774	309.586	265.678	260.587	264.947	268.086	261.416	255.818	262.613	260.904	255.43	266.916	260.568	260.848	258.636	258.944	264	262.465	256.024	272.039	268.602	260.722	257.655	262.369	266.996	264.403	261.972	250.647	258.24	255.739	260.083	259.723	258.582	255.322	261.219	263.495	256.116	258.563	259.925	268.061	260.532	262.437	258.866	259.756	261.108	258.675	264.405	260.987	259.099	262.416	260.249	262.821	1	1	1	1	1	1	1	1	1	1	
12	315.118	314.055	311.916	311.866	309.383	315.134	306.624	309.444	312.773	309.586	265.677	260.587	264.947	268.086	261.415	255.818	262.612	260.903	255.43	266.916	260.567	260.847	258.636	258.944	264	262.465	256.023	272.039	268.602	260.722	257.655	262.369	266.996	264.403	261.971	250.647	258.24	255.739	260.083	259.723	258.581	255.322	261.219	263.495	256.115	258.563	259.924	268.061	260.532	262.437	258.865	259.756	261.108	258.675	264.405	260.987	259.098	262.416	260.249	262.821	1	1	1	1	1	1	1	1	1	1	
13	315.118	314.055	311.916	311.866	309.382	315.134	306.624	309.444	312.773	309.585	265.677	260.586	264.947	268.085	261.415	255.818	262.612	260.903	255.43	266.916	260.567	260.847	258.635	258.943	263.999	262.464	256.023	272.038	268.602	260.722	257.655	262.369	266.995	264.403	261.971	250.647	258.239	255.739	260.083	259.723	258.581	255.322	261.219	263.495	256.115	258.563	259.924	268.06	260.532	262.437	258.865	259.755	261.108	258.674	264.404	260.986	259.098	262.416	260.249	262.821	1	1	1	1	1	1	1	1	1	1	
14	315.118	314.055	311.915	311.865	309.382	315.133	306.624	309.444	312.773	309.585	265.677	260.586	264.947	268.085	261.415	255.817	262.612	260.903	255.43	266.916	260.567	260.847	258.635	258.943	263.999	262.464	256.023	272.038	268.602	260.722	257.655	262.368	266.995	264.403	261.971	250.646	258.239	255.739	260.082	259.722	258.581	255.322	261.218	263.494	256.115	258.562	259.924	268.06	260.531	262.436	258.865	259.755	261.107	258.674	264.404	260.986	259.098	262.416	260.249	262.82	1	1	1	1	1	1	1	1	1	1	
15	315.118	314.054	311.915	311.865	309.382	315.133	306.623	309.444	312.773	309.585	265.677	260.586	264.947	268.085	261.415	255.817	262.612	260.903	255.43	266.915	260.567	260.847	258.635	258.943	263.999	262.464	256.022	272.038	268.601	260.722	257.655	262.368	266.995	264.402	261.971	250.646	258.239	255.738	260.082	259.722	258.581	255.321	261.218	263.494	256.115	258.562	259.924	268.06	260.531	262.436	258.865	259.755	261.107	258.674	264.404	260.986	259.098	262.416	260.248	262.82	1	1	1	1	1	1	1	1	1	1	
16	315.117	314.054	311.915	311.865	309.382	315.133	306.623	309.443	312.772	309.585	265.676	260.586	264.946	268.085	261.414	255.817	262.612	260.902	255.429	266.915	260.566	260.846	258.635	258.943	263.999	262.464	256.022	272.038	268.601	260.721	257.654	262.368	266.995	264.402	261.97	250.646	258.239	255.738	260.082	259.722	258.58	255.321	261.218	263.494	256.114	258.562	259.923	268.059	260.531	262.436	258.865	259.755	261.107	258.674	264.404	260.986	259.097	262.415	260.248	262.82	1	1	1	1	1	1	1	1	1	1	
17	315.117	314.054	311.915	311.864	309.381	315.132	306.623	309.443	312.772	309.584	265.676	260.586	264.946	268.085	261.414	255.817	262.611	260.902	255.429	266.915	260.566	260.846	258.634	258.942	263.998	262.463	256.022	272.037	268.601	260.721	257.654	262.368	266.994	264.402	261.97	250.646	258.238	255.738	260.082	259.722	258.58	255.321	261.218	263.494	256.114	258.562	259.923	268.059	260.531	262.435	258.864	259.755	261.107	258.674	264.403	260.986	259.097	262.415	260.248	262.82	1	1	1	1	1	1	1	1	1	1	
18	315.117	314.054	311.914	311.864	309.381	315.132	306.623	309.443	312.772	309.584	265.676	260.585	264.946	268.084	261.414	255.816	262.611	260.902	255.429	266.915	260.566	260.846	258.634	258.942	263.998	262.463	256.022	272.037	268.601	260.721	257.654	262.367	266.994	264.402	261.97	250.645	258.238	255.738	260.081	259.721	258.58	255.321	261.217	263.493	256.114	258.561	259.923	268.059	260.53	262.435	258.864	259.754	261.106	258.673	264.403	260.985	259.097	262.415	260.248	262.82	1	1	1	1	1	1	1	1	1	1	
19	315.117	314.053	311.914	311.864	309.381	315.131	306.622	309.443	312.772	309.584	265.676	260.585	264.946	268.084	261.413	255.816	262.611	260.902	255.429	266.914	260.566	260.846	258.634	258.942	263.998	262.463	256.021	272.037	268.6	260.721	257.654	262.367	266.994	264.402	261.969	250.645	258.238	255.738	260.081	259.721	258.58	255.32	261.217	263.493	256.114	258.561	259.922	268.059	260.53	262.435	258.864	259.754	261.106	258.673	264.403	260.985	259.096	262.415	260.247	262.819	1	1	1	1	1	1	1	1	1	1	
20	315.116	314.053	311.914	311.864	309.381	315.131	306.622	309.442	312.771	309.583	265.676	260.585	264.945	268.084	261.413	255.816	262.611	260.902	255.429	266.914	260.565	260.846	258.633	258.942	263.997	262.463	256.021	272.037	268.6	260.72	257.654	262.367	266.994	264.401	261.969	250.645	258.238	255.737	260.081	259.721	258.579	255.32	261.217	263.493	256.113	258.561	259.922	268.058	260.53	262.434	258.864	259.754	261.106	258.673	264.403	260.985	259.096	262.415	260.247	262.819	1	1	1	1	1	1	1	1	1	1	
21	315.116	314.053	311.913	311.863	309.38	315.131	306.622	309.442	312.771	309.583	265.675	260.585	264.945	268.084	261.413	255.815	262.611	260.901	255.428	266.914	260.565	260.845	258.633	258.941	263.997	262.462	256.021	272.036	268.6	260.72	257.653	262.366	266.993	264.401	261.969	250.645	258.237	255.737	260.081	259.72	258.579	255.32	261.217	263.492	256.113	258.561	259.922	268.058	260.53	262.434	258.863	259.754	261.106	258.673	264.402	260.985	259.096	262.414	260.247	262.819	1	1	1	1	1	1	1	1	1	1	
22	315.116	314.053	311.913	311.863	309.38	315.13	306.622	309.442	312.771	309.583	265.675	260.584	264.945	268.083	261.413	255.815	262.61	260.901	255.428	266.914	260.565	260.845	258.633	258.941	263.997	262.462	256.02	272.036	268.6	260.72	257.653	262.366	266.993	264.401	261.968	250.644	258.237	255.737	260.081	259.72	258.579	255.32	261.217	263.492	256.113	258.56	259.921	268.058	260.529	262.434	258.863	259.753	261.106	258.673	264.402	260.984	259.096	262.414	260.247	262.819	1	1	1	1	1	1	1	1	1	1	
23	315.115	314.052	311.913	311.863	309.38	315.13	306.621	309.441	312.771	309.583	265.675	260.584	264.945	268.083	261.412	255.815	262.61	260.901	255.428	266.913	260.565	260.845	258.632	258.941	263.997	262.462	256.02	272.036	268.599	260.72	257.653	262.366	266.993	264.401	261.968	250.644	258.237	255.737	260.08	259.72	258.579	255.319	261.216	263.492	256.113	258.56	259.921	268.057	260.529	262.434	258.863	259.753	261.105	258.672	264.402	260.984	259.095	262.414	260.246	262.818	1	1	1	1	1	1	1	1	1	1	
24	315.115	314.052	311.913	311.863	309.379	315.129	306.621	309.441	312.77	309.582	265.675	260.584	264.945	268.083	261.412	255.814	262.61	260.901	255.428	266.913	260.564	260.845	258.632	258.941	263.996	262.462	256.02	272.036	268.599	260.72	257.653	262.366	266.993	264.4	261.968	250.644	258.237	255.736	260.08	259.72	258.578	255.319	261.216	263.491	256.112	258.56	259.921	268.057	260.529	262.433	258.863	259.753	261.105	258.672	264.402	260.984	259.095	262.414	260.246	262.818	1	1	1	1	1	1	1	1	1	1	
25	315.115	314.052	311.912	311.862	309.379	315.129	306.621	309.441	312.77	309.582	265.674	260.584	264.944	268.083	261.412	255.814	262.61	260.9	255.427	266.913	260.564	260.844	258.632	258.94	263.996	262.461	256.02	272.035	268.599	260.719	257.653	262.365	266.992	264.4	261.968	250.644	258.237	255.736	260.08	259.719	258.578	255.319	261.216	263.491	256.112	258.56	259.92	268.057	260.529	262.433	258.862	259.753	261.105	258.672	264.401	260.984	259.095	262.413	260.246	262.818	1	1	1	1	1	1	1	1	1	1	
26	315.115	314.051	311.912	311.862	309.379	315.128	306.62	309.441	312.77	309.582	265.674	260.583	264.944	268.082	261.412	255.814	262.609	260.9	255.427	266.913	260.564	260.844	258.632	258.94	263.996	262.461	256.019	272.035	268.599	260.719	257.652	262.365	266.992	264.4	261.967	250.643	258.236	255.736	260.08	259.719	258.578	255.319	261.216	263.491	256.112	258.559	259.92	268.057	260.528	262.433	258.862	259.753	261.105	258.672	264.401	260.983	259.094	262.413	260.246	262.818	1	1	1	1	1	1	1	1	1	1	
27	315.114	314.051	311.912	311.862	309.379	315.128	306.62	309.44	312.769	309.582	265.674	260.583	264.944	268.082	261.411	255.814	262.609	260.9	255.427	266.912	260.563	260.844	258.631	258.94	263.995	262.461	256.019	272.035	268.598	260.719	257.652	262.365	266.992	264.399	261.967	250.643	258.236	255.736	260.079	259.719	258.577	255.318	261.215	263.49	256.111	258.559	259.92	268.056	260.528	262.432	258.862	259.752	261.104	258.671	264.401	260.983	259.094	262.413	260.245	262.817	1	1	1	1	1	1	1	1	1	1	
28	315.114	314.051	311.911	311.861	309.378	315.128	306.62	309.44	312.769	309.581	265.673	260.583	264.944	268.082	261.411	255.813	262.609	260.9	255.427	266.912	260.563	260.844	258.631	258.94	263.995	262.46	256.019	272.035	268.598	260.719	257.652	262.364	266.992	264.399	261.967	250.643	258.236	255.735	260.079	259.718	258.577	255.318	261.215	263.49	256.111	258.559	259.919	268.056	260.528	262.432	258.862	259.752	261.104	258.671	264.401	260.983	259.094	262.413	260.245	262.817	1	1	1	1	1	1	1	1	1	1	
29	315.114	314.051	311.911	311.861	309.378	315.127	306.62	309.44	312.769	309.581	265.673	260.583	264.943	268.082	261.411	255.813	262.609	260.899	255.427	266.912	260.563	260.843	258.631	258.939	263.995	262.46	256.018	272.034	268.598	260.718	257.652	262.364	266.991	264.399	261.966	250.642	258.236	255.735	260.079	259.718	258.577	255.318	261.215	263.49	256.111	258.559	259.919	268.056	260.527	262.432	258.861	259.752	261.104	258.671	264.4	260.983	259.093	262.412	260.245	262.817	1	1	1	1	1	1	1	1	1	1	
