
1	111.418
2	111.411
3	111.405
4	111.398
5	111.39
6	111.381
7	111.372
8	111.361
9	111.35
10	111.337
11	111.323
12	111.307
13	111.29
14	111.271
15	111.251
16	111.228
17	111.203
18	111.175
19	111.144
20	111.11
21	111.073
22	111.032
23	110.986
24	110.936
25	110.88
26	110.819
27	110.751
28	110.677
29	110.594
30	110.503
31	110.402
32	110.29
33	110.166
34	110.029
35	109.877
36	109.708
37	109.521
38	109.314
39	109.083
40	108.826
41	108.54
42	108.222
43	107.866
44	107.469
45	107.024
46	106.526
47	105.967
48	105.338
49	104.63
50	103.83
51	102.927
52	102.652
53	100.884
54	100.31
55	98.0356
56	97.1295
57	95.5135
58	98.9408
59	92.2737
60	92.7203
61	90.4818
62	87.4099
63	85.431
64	81.1313
65	73.4103
66	66.7546
67	62.1167
68	54.2252
69	50.3106
70	48.0124
71	46.4171
72	45.4962
