
1	100.483
2	100.477
3	100.47
4	100.461
5	100.452
6	100.442
7	100.431
8	100.419
9	100.405
10	100.39
11	100.374
12	100.356
13	100.336
14	100.314
15	100.29
16	100.263
17	100.234
18	100.201
19	100.165
20	100.126
21	100.082
22	100.034
23	99.9808
24	99.922
25	99.8572
26	99.7855
27	99.7063
28	99.6187
29	99.5219
30	99.4147
31	99.2961
32	99.1648
33	99.0193
34	98.8579
35	98.6789
36	98.4801
37	98.2592
38	98.0136
39	97.7402
40	97.4354
41	97.0953
42	96.7154
43	96.2903
44	95.8139
45	95.279
46	94.6774
47	93.9993
48	93.2333
49	92.3658
50	91.3809
51	90.5099
52	94.3351
53	89.2288
54	92.7686
55	87.9134
56	90.2424
57	86.2039
58	87.2797
59	84.2926
60	81.5702
61	81.5166
62	77.5058
63	74.4996
64	71.4675
65	69.1919
66	62.5842
67	56.5979
68	50.6377
69	45.2336
70	44.2427
71	43.6193
72	44.5957
