
1	1	1	1	1	1	1	328.469	322.521	312.226	324.629	322.511	316.054	316.161	320.328	310.873	321.652	317.86	313.47	325.081	320.976	323.042	317.983	320.188	313.916	320.654	322.971	317.036	324.543	325.85	316.317	323.553	319.767	321.006	316.639	326.665	318.706	324.789	320.502	324.65	319.464	318.649	311.815	371.634	367.02	374.744	372.78	366.608	368.224	
2	1	1	1	1	1	1	328.468	322.521	312.226	324.629	322.513	316.051	316.16	320.329	310.869	321.652	317.86	313.47	325.08	320.975	323.043	317.984	320.186	313.916	320.653	322.97	317.034	324.544	325.85	316.316	323.553	319.767	321.006	316.638	326.664	318.705	324.787	320.503	324.649	319.464	318.65	311.814	371.635	367.022	374.743	372.782	366.608	368.225	
3	1	1	1	1	1	1	328.463	322.516	312.221	324.625	322.508	316.047	316.155	320.325	310.865	321.647	317.855	313.466	325.075	320.971	323.038	317.98	320.181	313.911	320.648	322.966	317.028	324.54	325.845	316.311	323.549	319.763	321.001	316.632	326.659	318.702	324.782	320.499	324.645	319.46	318.646	311.81	371.632	367.019	374.739	372.779	366.606	368.222	
4	1	1	1	1	1	1	328.457	322.511	312.215	324.62	322.504	316.042	316.15	320.321	310.859	321.642	317.85	313.461	325.07	320.966	323.034	317.975	320.176	313.907	320.643	322.962	317.022	324.536	325.84	316.306	323.544	319.758	320.997	316.627	326.653	318.697	324.776	320.494	324.641	319.455	318.642	311.805	371.629	367.016	374.735	372.776	366.602	368.219	
5	1	1	1	1	1	1	328.451	322.505	312.209	324.615	322.499	316.036	316.145	320.316	310.853	321.637	317.844	313.456	325.065	320.961	323.029	317.97	320.17	313.901	320.637	322.957	317.016	324.531	325.833	316.299	323.539	319.753	320.992	316.62	326.647	318.693	324.769	320.489	324.636	319.449	318.637	311.8	371.625	367.012	374.73	372.772	366.599	368.215	
6	1	1	1	1	1	1	328.444	322.499	312.202	324.61	322.493	316.03	316.139	320.31	310.847	321.631	317.837	313.45	325.059	320.956	323.023	317.964	320.164	313.895	320.631	322.951	317.008	324.526	325.826	316.293	323.533	319.747	320.986	316.613	326.64	318.688	324.762	320.483	324.63	319.444	318.632	311.795	371.621	367.008	374.724	372.768	366.595	368.212	
7	1	1	1	1	1	1	328.436	322.492	312.195	324.604	322.487	316.023	316.132	320.304	310.84	321.624	317.83	313.443	325.052	320.95	323.017	317.958	320.157	313.889	320.624	322.945	317	324.52	325.819	316.285	323.527	319.741	320.98	316.606	326.632	318.682	324.754	320.476	324.625	319.437	318.626	311.789	371.617	367.004	374.718	372.764	366.591	368.207	
8	1	1	1	1	1	1	328.427	322.484	312.186	324.597	322.48	316.016	316.125	320.297	310.832	321.616	317.822	313.436	325.044	320.943	323.009	317.951	320.149	313.882	320.617	322.939	316.991	324.513	325.81	316.276	323.52	319.734	320.973	316.597	326.624	318.675	324.745	320.469	324.618	319.43	318.619	311.782	371.612	366.999	374.711	372.759	366.586	368.202	
9	1	1	1	1	1	1	328.417	322.476	312.177	324.589	322.472	316.007	316.116	320.29	310.823	321.608	317.813	313.428	325.035	320.935	323.002	317.944	320.141	313.874	320.608	322.931	316.981	324.506	325.801	316.267	323.512	319.727	320.965	316.587	326.614	318.668	324.735	320.461	324.611	319.421	318.611	311.774	371.607	366.994	374.703	372.754	366.581	368.197	
10	1	1	1	1	1	1	328.406	322.466	312.166	324.581	322.464	315.998	316.107	320.281	310.813	321.599	317.803	313.419	325.026	320.927	322.993	317.935	320.131	313.865	320.598	322.923	316.97	324.498	325.79	316.256	323.503	319.718	320.956	316.577	326.604	318.66	324.724	320.452	324.603	319.412	318.603	311.766	371.601	366.988	374.695	372.748	366.575	368.191	
11	1	1	1	1	1	1	328.394	322.455	312.155	324.572	322.454	315.987	316.097	320.272	310.802	321.588	317.791	313.41	325.015	320.917	322.983	317.926	320.12	313.855	320.588	322.914	316.957	324.489	325.778	316.245	323.493	319.709	320.947	316.565	326.592	318.651	324.712	320.442	324.594	319.402	318.594	311.756	371.594	366.982	374.685	372.741	366.568	368.185	
12	1	1	1	1	1	1	328.381	322.443	312.142	324.562	322.444	315.976	316.085	320.262	310.79	321.577	317.779	313.399	325.003	320.907	322.972	317.915	320.108	313.844	320.576	322.904	316.943	324.479	325.765	316.232	323.482	319.698	320.936	316.552	326.579	318.641	324.699	320.431	324.584	319.391	318.584	311.746	371.587	366.974	374.675	372.734	366.561	368.177	
13	1	1	1	1	1	1	328.366	322.43	312.128	324.55	322.432	315.963	316.073	320.25	310.776	321.564	317.765	313.386	324.99	320.895	322.96	317.904	320.095	313.832	320.563	322.893	316.928	324.468	325.751	316.217	323.47	319.686	320.924	316.537	326.565	318.631	324.684	320.419	324.573	319.379	318.572	311.735	371.579	366.966	374.663	372.726	366.553	368.169	
14	1	1	1	1	1	1	328.349	322.415	312.112	324.537	322.419	315.948	316.059	320.238	310.761	321.55	317.75	313.373	324.976	320.882	322.947	317.891	320.08	313.818	320.549	322.88	316.91	324.455	325.734	316.201	323.456	319.673	320.911	316.521	326.549	318.618	324.667	320.406	324.56	319.365	318.559	311.722	371.57	366.957	374.65	372.717	366.544	368.16	
15	1	1	1	1	1	1	328.331	322.399	312.094	324.523	322.404	315.932	316.043	320.223	310.744	321.534	317.733	313.358	324.96	320.868	322.932	317.876	320.064	313.803	320.532	322.866	316.891	324.442	325.716	316.184	323.441	319.659	320.896	316.502	326.531	318.605	324.648	320.391	324.547	319.349	318.545	311.707	371.559	366.948	374.635	372.707	366.534	368.15	
16	1	1	1	1	1	1	328.31	322.38	312.075	324.507	322.388	315.914	316.025	320.208	310.725	321.516	317.714	313.341	324.942	320.852	322.916	317.86	320.046	313.786	320.514	322.851	316.87	324.426	325.696	316.164	323.424	319.642	320.88	316.482	326.511	318.59	324.627	320.374	324.531	319.332	318.53	311.691	371.548	366.936	374.619	372.696	366.522	368.139	
17	1	1	1	1	1	1	328.288	322.36	312.053	324.49	322.37	315.895	316.006	320.19	310.704	321.497	317.693	313.322	324.922	320.834	322.897	317.842	320.025	313.767	320.494	322.833	316.846	324.409	325.674	316.142	323.406	319.625	320.861	316.46	326.489	318.573	324.604	320.355	324.514	319.313	318.512	311.674	371.536	366.924	374.602	372.684	366.51	368.127	
18	1	1	1	1	1	1	328.262	322.337	312.028	324.47	322.35	315.873	315.984	320.171	310.681	321.475	317.669	313.302	324.899	320.814	322.877	317.823	320.003	313.746	320.472	322.814	316.82	324.39	325.65	316.117	323.385	319.605	320.841	316.435	326.464	318.554	324.579	320.334	324.496	319.292	318.493	311.654	371.522	366.911	374.582	372.67	366.496	368.113	
