
1	374.744
2	374.743
3	374.739
4	374.735
5	374.73
6	374.724
7	374.718
8	374.711
9	374.703
10	374.695
11	374.685
12	374.675
13	374.663
14	374.65
15	374.635
16	374.619
17	374.602
18	374.582
19	374.56
20	374.535
21	374.508
22	374.478
23	374.444
24	374.407
25	374.365
26	374.319
27	374.267
28	374.21
29	374.146
30	374.076
31	373.997
32	373.909
33	373.812
34	373.704
35	373.583
36	373.449
37	373.299
38	373.132
39	372.947
40	372.74
41	372.509
42	372.252
43	371.965
44	371.644
45	371.286
46	370.886
47	370.438
48	369.936
49	369.374
50	368.743
51	368.199
52	369.564
53	366.87
54	368.171
55	365.302
56	366.439
57	363.307
58	364.199
59	360.71
60	361.269
61	357.335
62	357.5
63	352.935
64	352.488
65	347.551
66	345.743
67	341.41
68	336.132
69	329.529
70	324.052
71	316.567
72	302.272
73	289.41
74	269.718
75	237.327
76	177.228
77	105.645
78	116.922
79	140.243
