
1	111.417
2	111.411
3	111.405
4	111.398
5	111.39
6	111.381
7	111.372
8	111.361
9	111.35
10	111.337
11	111.323
12	111.308
13	111.291
14	111.272
15	111.251
16	111.228
17	111.203
18	111.175
19	111.144
20	111.111
21	111.073
22	111.032
23	110.987
24	110.937
25	110.881
26	110.82
27	110.752
28	110.678
29	110.595
30	110.504
31	110.403
32	110.291
33	110.168
34	110.031
35	109.879
36	109.711
37	109.524
38	109.316
39	109.086
40	108.829
41	108.544
42	108.226
43	107.87
44	107.474
45	107.029
46	106.532
47	105.973
48	105.345
49	104.638
50	103.84
51	102.937
52	102.662
53	100.896
54	100.322
55	98.0502
56	97.1445
57	95.52
58	98.9527
59	92.2918
60	92.7283
61	90.498
62	87.4217
63	85.4469
64	81.1463
65	73.4238
66	66.7713
67	62.1201
68	54.2294
69	50.3132
70	48.0132
71	46.4167
72	45.4957
