
1	100.481
2	100.476
3	100.469
4	100.46
5	100.451
6	100.441
7	100.43
8	100.418
9	100.404
10	100.389
11	100.372
12	100.354
13	100.334
14	100.312
15	100.288
16	100.261
17	100.231
18	100.198
19	100.162
20	100.122
21	100.078
22	100.029
23	99.9758
24	99.9165
25	99.8511
26	99.7788
27	99.6989
28	99.6106
29	99.5129
30	99.4048
31	99.2852
32	99.1527
33	99.0059
34	98.8431
35	98.6625
36	98.462
37	98.2393
38	97.9915
39	97.7157
40	97.4084
41	97.0654
42	96.6823
43	96.2536
44	95.7731
45	95.2338
46	94.6272
47	93.9436
48	93.1714
49	92.2969
50	91.3043
51	90.4829
52	94.2864
53	89.1938
54	92.7096
55	87.8707
56	90.1677
57	86.1525
58	87.1858
59	84.233
60	81.9921
61	81.3819
62	77.8318
63	74.4493
64	71.2319
65	69.9538
66	62.4806
67	56.995
68	51.3666
69	45.5423
70	44.3736
71	43.6512
72	44.5949
