
1	0.198076	0.198052	0.197782	0.198085	0.198025	0.197936	0.197816	0.198508	0.19786	0.197915	0.198087	0.198078	0.197739	0.198113	0.198005	0.1981	0.198101	0.197701	0.198012	0.198106	0.197827	0.197978	0.198295	0.197955	0.197975	
2	0.198074	0.198067	0.197771	0.19808	0.198027	0.19793	0.197802	0.198548	0.197828	0.197927	0.19811	0.198088	0.197712	0.198109	0.198003	0.198112	0.198092	0.197695	0.198027	0.198092	0.197799	0.197977	0.198298	0.197982	0.197976	
3	0.198081	0.198073	0.197747	0.198087	0.19803	0.197923	0.197781	0.198604	0.19781	0.197919	0.198121	0.198096	0.197683	0.198119	0.198003	0.198123	0.198101	0.197664	0.198029	0.1981	0.197778	0.197974	0.198328	0.19798	0.197973	
4	0.198089	0.19808	0.197721	0.198096	0.198032	0.197914	0.197759	0.198665	0.19779	0.19791	0.198133	0.198106	0.19765	0.198131	0.198003	0.198135	0.198111	0.197629	0.198032	0.19811	0.197755	0.19797	0.198361	0.197977	0.19797	
5	0.198097	0.198088	0.197692	0.198105	0.198035	0.197905	0.197733	0.198732	0.197768	0.197901	0.198146	0.198116	0.197614	0.198144	0.198002	0.198148	0.198121	0.197591	0.198034	0.198121	0.197729	0.197967	0.198397	0.197974	0.197967	
6	0.198107	0.198096	0.19766	0.198115	0.198038	0.197895	0.197706	0.198806	0.197744	0.19789	0.19816	0.198127	0.197574	0.198158	0.198002	0.198163	0.198133	0.197549	0.198037	0.198133	0.197701	0.197963	0.198437	0.197971	0.197963	
7	0.198117	0.198105	0.197625	0.198126	0.198041	0.197883	0.197675	0.198887	0.197718	0.197878	0.198176	0.19814	0.19753	0.198173	0.198002	0.198179	0.198146	0.197503	0.19804	0.198146	0.197671	0.197959	0.198481	0.197967	0.197958	
8	0.198129	0.198115	0.197586	0.198139	0.198045	0.197871	0.197642	0.198977	0.197689	0.197865	0.198193	0.198153	0.197482	0.19819	0.198001	0.198197	0.198161	0.197451	0.198044	0.19816	0.197636	0.197954	0.198529	0.197964	0.197954	
9	0.198141	0.198127	0.197543	0.198152	0.198049	0.197857	0.197605	0.199077	0.197656	0.197851	0.198212	0.198168	0.197428	0.198209	0.198001	0.198216	0.198177	0.197395	0.198048	0.198176	0.197599	0.197949	0.198582	0.197959	0.197948	
10	0.198155	0.198139	0.197496	0.198168	0.198054	0.197842	0.197564	0.199186	0.197621	0.197835	0.198233	0.198185	0.19737	0.19823	0.198001	0.198238	0.198194	0.197333	0.198052	0.198193	0.197558	0.197943	0.198641	0.197955	0.197943	
11	0.19817	0.198153	0.197444	0.198184	0.198058	0.197825	0.197519	0.199306	0.197582	0.197818	0.198256	0.198203	0.197305	0.198253	0.198	0.198261	0.198213	0.197264	0.198057	0.198212	0.197512	0.197937	0.198706	0.19795	0.197936	
12	0.198187	0.198168	0.197387	0.198202	0.198064	0.197807	0.19747	0.199439	0.197538	0.197799	0.198282	0.198224	0.197234	0.198278	0.198	0.198288	0.198235	0.197189	0.198063	0.198233	0.197462	0.19793	0.198777	0.197944	0.19793	
13	0.198206	0.198184	0.197324	0.198223	0.19807	0.197787	0.197415	0.199586	0.197491	0.197778	0.19831	0.198246	0.197155	0.198306	0.197999	0.198317	0.198258	0.197105	0.198069	0.198257	0.197406	0.197922	0.198856	0.197938	0.197922	
14	0.198227	0.198203	0.197254	0.198245	0.198077	0.197764	0.197355	0.199747	0.197438	0.197754	0.198341	0.19827	0.197068	0.198337	0.197999	0.198348	0.198284	0.197014	0.198075	0.198283	0.197345	0.197914	0.198943	0.197931	0.197913	
15	0.198249	0.198223	0.197177	0.19827	0.198084	0.197739	0.197289	0.199925	0.197381	0.197729	0.198376	0.198297	0.196973	0.19837	0.197998	0.198383	0.198312	0.196912	0.198082	0.198311	0.197278	0.197904	0.199038	0.197924	0.197904	
16	0.198275	0.198245	0.197093	0.198297	0.198092	0.197712	0.197216	0.200122	0.197317	0.1977	0.198413	0.198327	0.196867	0.198407	0.197998	0.198422	0.198344	0.196801	0.19809	0.198342	0.197204	0.197894	0.199143	0.197915	0.197894	
