
1	138.804
2	138.799
3	138.794
4	138.788
5	138.781
6	138.774
7	138.766
8	138.757
9	138.748
10	138.737
11	138.725
12	138.711
13	138.697
14	138.681
15	138.662
16	138.642
17	138.62
18	138.596
19	138.569
20	138.538
21	138.505
22	138.468
23	138.427
24	138.381
25	138.331
26	138.275
27	138.212
28	138.143
29	138.066
30	137.981
31	137.886
32	137.78
33	137.663
34	137.532
35	137.387
36	137.224
37	137.043
38	136.841
39	136.615
40	136.362
41	136.079
42	135.761
43	135.404
44	135.002
45	134.578
46	137.407
47	134.042
48	137.015
49	133.605
50	136.458
51	133.029
52	135.663
53	132.25
54	134.607
55	131.237
56	133.114
57	130.441
58	131.214
59	132.656
60	128.651
61	128.88
62	128.42
63	125.513
64	124.672
65	122.28
66	117.724
67	116.389
68	112.34
69	103.99
70	92.8505
71	85.0552
72	67.8656
73	62.9708
74	62.9624
75	63.1522
76	70.6672
77	79.633
