
1	0	0.0337691	0.0337765	0.0337597	0.0337678	0.0337883	0.0337583	0.0337675	0.0337755	0.0337618	0.033797	0	0.0337816	0.0337777	0.0337609	0.0337627	0.0337793	0.033788	0.0337878	0.0337836	0.0337626	0.0337816	0	0.0337767	0.0337919	0.0337543	0.0337597	0.0337737	0.0337551	0.0337527	0.0337752	0.0337731	0.0337702	0	0.0337794	0.0337771	0.0337831	0.0337699	0.0337785	0.0337726	0.0337747	0.0337806	0.0337549	0.0337997	0	0.0337773	0.0337994	0.0337947	0.0337948	0.0337935	0.033781	0.0337976	0.0337864	0.0337762	0.0337799	0	0.033785	0.033771	0.0337741	0.0337848	0.0337862	0.033771	0.0337632	0.0337823	0.033767	0.0337605	0	0.0337945	0.0337732	0.0337757	0.0337703	0.0337707	0.033772	0.0337939	0.0337777	0.0337924	0.0337963	0	0.033768	0.0337756	0.0337779	0.033798	0.033794	0.0337746	0.0337981	0.0337715	0.033793	0.0337928	0	0.0337766	0.0337903	0.0337778	0.0337894	0.0337762	0.0337877	0.0337602	0.0337724	0.0337971	0.0337907	0	
2	0	0.0337705	0.0337752	0.0337586	0.0337678	0.0337882	0.0337579	0.033767	0.0337751	0.0337616	0.0337973	0	0.0337821	0.0337759	0.0337606	0.0337626	0.0337775	0.0337875	0.0337888	0.0337831	0.0337619	0.0337815	0	0.0337748	0.0337899	0.0337534	0.0337567	0.0337728	0.0337552	0.0337518	0.0337739	0.0337729	0.0337702	0	0.0337818	0.0337766	0.033783	0.033771	0.0337781	0.0337715	0.0337749	0.03378	0.0337561	0.0338002	0	0.0337778	0.0337988	0.033796	0.0337968	0.0337952	0.0337828	0.0337974	0.0337856	0.0337759	0.0337808	0	0.0337835	0.0337727	0.0337738	0.0337837	0.0337861	0.0337718	0.0337623	0.0337829	0.0337697	0.033761	0	0.0337972	0.033775	0.0337753	0.0337696	0.0337714	0.0337717	0.033793	0.0337796	0.033792	0.0337974	0	0.033769	0.0337765	0.033778	0.0337997	0.0337934	0.0337738	0.0338006	0.0337704	0.0337925	0.0337928	0	0.0337769	0.0337897	0.0337777	0.0337881	0.0337742	0.0337895	0.0337587	0.0337706	0.0337976	0.0337901	0	
3	0	0.0337696	0.0337748	0.0337565	0.0337666	0.0337892	0.0337557	0.0337657	0.0337747	0.0337598	0.0337993	0	0.0337825	0.0337756	0.0337587	0.0337609	0.0337774	0.0337884	0.0337899	0.0337835	0.0337601	0.0337818	0	0.0337743	0.0337911	0.0337507	0.0337543	0.0337722	0.0337527	0.0337489	0.0337734	0.0337723	0.0337692	0	0.0337822	0.0337763	0.0337835	0.0337702	0.033778	0.0337707	0.0337745	0.0337801	0.0337537	0.0338025	0	0.0337777	0.033801	0.0337978	0.0337988	0.0337969	0.0337832	0.0337994	0.0337864	0.0337756	0.033781	0	0.033784	0.0337721	0.0337733	0.0337843	0.0337869	0.033771	0.0337605	0.0337833	0.0337688	0.0337592	0	0.0337992	0.0337746	0.033775	0.0337686	0.0337706	0.033771	0.0337946	0.0337797	0.0337935	0.0337994	0	0.033768	0.0337763	0.0337779	0.0338019	0.033795	0.0337732	0.0338029	0.0337695	0.033794	0.0337943	0	0.0337768	0.0337908	0.0337776	0.0337892	0.0337737	0.0337907	0.0337565	0.0337697	0.0337996	0.0337913	0	
4	0	0.0337686	0.0337744	0.0337541	0.0337653	0.0337904	0.0337532	0.0337643	0.0337743	0.0337578	0.0338016	0	0.0337829	0.0337753	0.0337565	0.033759	0.0337773	0.0337895	0.0337911	0.0337841	0.0337581	0.0337821	0	0.0337739	0.0337924	0.0337477	0.0337517	0.0337715	0.03375	0.0337458	0.0337729	0.0337716	0.0337682	0	0.0337826	0.0337761	0.033784	0.0337693	0.033778	0.0337699	0.033774	0.0337803	0.0337511	0.033805	0	0.0337776	0.0338034	0.0337999	0.033801	0.0337989	0.0337837	0.0338016	0.0337872	0.0337753	0.0337813	0	0.0337846	0.0337714	0.0337727	0.0337849	0.0337878	0.0337702	0.0337586	0.0337839	0.0337677	0.0337571	0	0.0338014	0.0337742	0.0337746	0.0337676	0.0337698	0.0337702	0.0337963	0.0337798	0.033795	0.0338016	0	0.0337668	0.0337761	0.0337778	0.0338044	0.0337967	0.0337727	0.0338055	0.0337685	0.0337956	0.033796	0	0.0337766	0.0337921	0.0337775	0.0337903	0.0337732	0.0337919	0.0337542	0.0337688	0.0338018	0.0337926	0	
5	0	0.0337675	0.0337739	0.0337515	0.0337639	0.0337916	0.0337505	0.0337628	0.0337738	0.0337555	0.033804	0	0.0337833	0.033775	0.0337542	0.0337569	0.0337772	0.0337906	0.0337925	0.0337847	0.0337559	0.0337825	0	0.0337734	0.0337939	0.0337444	0.0337488	0.0337707	0.0337469	0.0337422	0.0337723	0.0337709	0.0337671	0	0.033783	0.0337758	0.0337846	0.0337683	0.0337779	0.0337689	0.0337735	0.0337804	0.0337481	0.0338078	0	0.0337775	0.033806	0.0338022	0.0338033	0.0338011	0.0337843	0.033804	0.0337881	0.0337749	0.0337816	0	0.0337853	0.0337706	0.0337721	0.0337856	0.0337887	0.0337693	0.0337565	0.0337844	0.0337665	0.0337548	0	0.0338038	0.0337737	0.0337742	0.0337664	0.0337688	0.0337693	0.0337982	0.0337799	0.0337968	0.0338041	0	0.0337656	0.0337758	0.0337777	0.0338072	0.0337986	0.033772	0.0338084	0.0337675	0.0337974	0.0337978	0	0.0337763	0.0337936	0.0337774	0.0337915	0.0337726	0.0337934	0.0337515	0.0337677	0.0338043	0.0337942	0	
6	0	0.0337664	0.0337734	0.0337486	0.0337623	0.033793	0.0337475	0.0337611	0.0337733	0.033753	0.0338067	0	0.0337838	0.0337746	0.0337516	0.0337546	0.033777	0.0337919	0.0337939	0.0337853	0.0337535	0.0337829	0	0.0337728	0.0337955	0.0337407	0.0337457	0.0337698	0.0337435	0.0337383	0.0337716	0.03377	0.0337659	0	0.0337835	0.0337755	0.0337853	0.0337672	0.0337778	0.0337679	0.033773	0.0337806	0.0337448	0.033811	0	0.0337774	0.033809	0.0338047	0.033806	0.0338035	0.0337849	0.0338068	0.0337891	0.0337745	0.0337819	0	0.033786	0.0337697	0.0337714	0.0337863	0.0337898	0.0337683	0.0337541	0.033785	0.0337653	0.0337522	0	0.0338065	0.0337732	0.0337737	0.0337651	0.0337678	0.0337683	0.0338002	0.0337801	0.0337988	0.0338068	0	0.0337642	0.0337755	0.0337776	0.0338102	0.0338008	0.0337713	0.0338116	0.0337663	0.0337994	0.0337999	0	0.0337761	0.0337952	0.0337773	0.0337929	0.033772	0.033795	0.0337486	0.0337666	0.0338071	0.0337958	0	
7	0	0.033765	0.0337728	0.0337454	0.0337606	0.0337945	0.0337441	0.0337593	0.0337728	0.0337503	0.0338098	0	0.0337844	0.0337742	0.0337487	0.033752	0.0337768	0.0337934	0.0337956	0.033786	0.0337508	0.0337834	0	0.0337722	0.0337973	0.0337367	0.0337421	0.0337689	0.0337397	0.033734	0.0337708	0.0337691	0.0337645	0	0.033784	0.0337752	0.033786	0.033766	0.0337777	0.0337668	0.0337724	0.0337809	0.0337412	0.0338144	0	0.0337772	0.0338122	0.0338075	0.0338089	0.0338061	0.0337856	0.0338098	0.0337903	0.0337741	0.0337822	0	0.0337868	0.0337688	0.0337706	0.0337871	0.033791	0.0337672	0.0337515	0.0337857	0.0337638	0.0337494	0	0.0338095	0.0337726	0.0337732	0.0337636	0.0337666	0.0337671	0.0338026	0.0337803	0.0338009	0.0338098	0	0.0337626	0.0337752	0.0337775	0.0338136	0.0338032	0.0337706	0.0338151	0.033765	0.0338017	0.0338022	0	0.0337758	0.033797	0.0337771	0.0337945	0.0337713	0.0337967	0.0337454	0.0337653	0.0338101	0.0337977	0	
8	0	0.0337636	0.0337722	0.0337418	0.0337586	0.0337962	0.0337404	0.0337572	0.0337721	0.0337473	0.0338131	0	0.033785	0.0337737	0.0337455	0.0337492	0.0337767	0.0337949	0.0337974	0.0337868	0.0337478	0.0337839	0	0.0337715	0.0337993	0.0337322	0.0337382	0.0337679	0.0337356	0.0337292	0.03377	0.0337681	0.033763	0	0.0337846	0.0337749	0.0337868	0.0337646	0.0337777	0.0337655	0.0337717	0.0337811	0.0337372	0.0338183	0	0.0337771	0.0338158	0.0338106	0.0338122	0.0338091	0.0337863	0.0338131	0.0337915	0.0337736	0.0337826	0	0.0337876	0.0337677	0.0337698	0.0337881	0.0337924	0.033766	0.0337486	0.0337865	0.0337623	0.0337463	0	0.0338128	0.0337719	0.0337726	0.033762	0.0337654	0.0337659	0.0338051	0.0337804	0.0338033	0.0338131	0	0.0337609	0.0337748	0.0337774	0.0338174	0.0338058	0.0337697	0.033819	0.0337635	0.0338042	0.0338047	0	0.0337755	0.0337989	0.0337769	0.0337962	0.0337705	0.0337986	0.0337419	0.0337638	0.0338135	0.0337997	0	
9	0	0.033762	0.0337715	0.0337379	0.0337565	0.0337981	0.0337364	0.0337549	0.0337714	0.0337439	0.0338168	0	0.0337857	0.0337732	0.0337419	0.033746	0.0337765	0.0337967	0.0337994	0.0337877	0.0337445	0.0337844	0	0.0337707	0.0338015	0.0337272	0.0337339	0.0337667	0.0337309	0.033724	0.0337691	0.033767	0.0337613	0	0.0337852	0.0337745	0.0337877	0.0337631	0.0337776	0.0337641	0.0337709	0.0337814	0.0337327	0.0338225	0	0.0337769	0.0338198	0.033814	0.0338158	0.0338123	0.0337871	0.0338168	0.0337929	0.033773	0.0337831	0	0.0337886	0.0337666	0.0337688	0.0337891	0.0337938	0.0337647	0.0337453	0.0337873	0.0337605	0.0337428	0	0.0338165	0.0337712	0.0337719	0.0337603	0.0337639	0.0337645	0.033808	0.0337806	0.0338059	0.0338168	0	0.0337591	0.0337744	0.0337773	0.0338215	0.0338087	0.0337687	0.0338234	0.0337619	0.0338069	0.0338075	0	0.0337752	0.0338011	0.0337768	0.033798	0.0337696	0.0338008	0.0337379	0.0337623	0.0338172	0.033802	0	
10	0	0.0337602	0.0337708	0.0337335	0.0337541	0.0338002	0.0337318	0.0337524	0.0337707	0.0337402	0.0338209	0	0.0337865	0.0337726	0.033738	0.0337426	0.0337762	0.0337986	0.0338016	0.0337887	0.0337408	0.033785	0	0.0337699	0.0338039	0.0337217	0.0337291	0.0337654	0.0337258	0.0337181	0.0337681	0.0337657	0.0337595	0	0.0337859	0.033774	0.0337886	0.0337615	0.0337775	0.0337625	0.0337701	0.0337817	0.0337278	0.0338272	0	0.0337767	0.0338242	0.0338178	0.0338197	0.0338159	0.033788	0.0338209	0.0337944	0.0337724	0.0337836	0	0.0337897	0.0337653	0.0337678	0.0337902	0.0337955	0.0337632	0.0337418	0.0337883	0.0337586	0.033739	0	0.0338206	0.0337705	0.0337712	0.0337583	0.0337624	0.033763	0.0338111	0.0337809	0.0338089	0.0338209	0	0.033757	0.033774	0.0337771	0.0338261	0.0338119	0.0337677	0.0338282	0.0337601	0.0338099	0.0338106	0	0.0337748	0.0338035	0.0337766	0.0338001	0.0337687	0.0338032	0.0337336	0.0337605	0.0338214	0.0338045	0	
