
1	353.592	341.004	354.224	354.676	355.025	351.295	355.945	296.692	308.165	305.872	304.944	300.917	296.943	300.239	310.421	296.613	297.112	303.288	300.526	296.595	295.917	301.518	303.858	302.15	299.631	306.276	306.302	303.051	302.617	308.769	303.937	296.394	308.941	300.038	306.099	298.82	306.93	304.019	306.24	304.579	306.956	305.97	304.961	308.996	301.473	302.3	306.077	1	1	1	1	1	1	1	
2	353.588	341	354.22	354.672	355.031	351.292	355.932	296.688	308.163	305.868	304.943	300.913	296.939	300.236	310.417	296.61	297.109	303.284	300.522	296.592	295.912	301.515	303.854	302.146	299.627	306.27	306.299	303.047	302.614	308.767	303.933	296.39	308.938	300.034	306.095	298.816	306.928	304.017	306.237	304.574	306.952	305.969	304.957	308.995	301.468	302.297	306.074	1	1	1	1	1	1	1	
3	353.584	340.997	354.216	354.668	355.027	351.288	355.927	296.685	308.16	305.864	304.939	300.91	296.935	300.232	310.414	296.606	297.106	303.28	300.519	296.589	295.908	301.511	303.851	302.142	299.623	306.265	306.295	303.043	302.61	308.763	303.929	296.387	308.934	300.031	306.091	298.813	306.925	304.013	306.233	304.571	306.949	305.965	304.953	308.992	301.464	302.293	306.07	1	1	1	1	1	1	1	
4	353.58	340.992	354.212	354.664	355.023	351.283	355.922	296.681	308.156	305.858	304.936	300.905	296.931	300.228	310.41	296.602	297.102	303.276	300.514	296.586	295.903	301.506	303.846	302.139	299.619	306.26	306.291	303.038	302.606	308.759	303.925	296.383	308.93	300.027	306.087	298.81	306.921	304.01	306.229	304.567	306.945	305.961	304.949	308.988	301.459	302.29	306.066	1	1	1	1	1	1	1	
5	353.575	340.988	354.207	354.659	355.018	351.279	355.915	296.677	308.152	305.853	304.931	300.901	296.927	300.223	310.406	296.597	297.098	303.272	300.509	296.582	295.898	301.502	303.841	302.135	299.615	306.255	306.287	303.032	302.602	308.755	303.92	296.379	308.925	300.023	306.082	298.806	306.917	304.005	306.225	304.563	306.941	305.957	304.945	308.984	301.454	302.286	306.062	1	1	1	1	1	1	1	
6	353.57	340.982	354.202	354.654	355.013	351.273	355.909	296.673	308.147	305.847	304.927	300.896	296.922	300.218	310.402	296.591	297.093	303.267	300.504	296.578	295.892	301.496	303.836	302.13	299.61	306.248	306.282	303.026	302.597	308.75	303.914	296.374	308.919	300.019	306.076	298.801	306.913	304.001	306.22	304.559	306.937	305.952	304.941	308.979	301.448	302.281	306.057	1	1	1	1	1	1	1	
7	353.564	340.977	354.196	354.648	355.007	351.268	355.901	296.668	308.142	305.84	304.922	300.89	296.917	300.212	310.397	296.585	297.088	303.261	300.498	296.573	295.886	301.49	303.83	302.125	299.605	306.241	306.276	303.019	302.591	308.745	303.908	296.369	308.913	300.013	306.07	298.796	306.908	303.996	306.215	304.553	306.932	305.946	304.935	308.973	301.441	302.276	306.051	1	1	1	1	1	1	1	
8	353.558	340.97	354.19	354.641	355.001	351.261	355.893	296.662	308.137	305.832	304.916	300.884	296.911	300.206	310.392	296.578	297.082	303.254	300.491	296.568	295.879	301.484	303.824	302.12	299.599	306.233	306.27	303.011	302.585	308.739	303.902	296.364	308.906	300.008	306.064	298.791	306.902	303.99	306.209	304.548	306.927	305.94	304.929	308.967	301.434	302.27	306.045	1	1	1	1	1	1	1	
9	353.55	340.963	354.183	354.634	354.994	351.254	355.884	296.656	308.131	305.823	304.909	300.877	296.904	300.199	310.386	296.57	297.075	303.247	300.484	296.563	295.871	301.476	303.816	302.114	299.592	306.225	306.263	303.003	302.579	308.732	303.895	296.358	308.899	300.001	306.056	298.785	306.896	303.984	306.202	304.542	306.921	305.934	304.923	308.961	301.425	302.264	306.038	1	1	1	1	1	1	1	
10	353.542	340.955	354.175	354.626	354.986	351.246	355.873	296.65	308.124	305.814	304.902	300.869	296.897	300.191	310.379	296.561	297.068	303.24	300.475	296.557	295.862	301.468	303.808	302.107	299.585	306.215	306.256	302.993	302.571	308.725	303.886	296.351	308.891	299.994	306.048	298.778	306.889	303.977	306.194	304.535	306.914	305.926	304.916	308.953	301.416	302.257	306.031	1	1	1	1	1	1	1	
