
1	1	1	1	1	1	1	147.84	150.364	155.678	152.043	147.205	149.191	155.405	153.873	154.759	149.415	153.417	164.215	154.711	149.422	154.411	157.614	152.513	149.388	209.62	207.343	193.23	201.575	207.805	209.245	
2	1	1	1	1	1	1	147.839	150.361	155.677	152.042	147.205	149.191	155.404	153.872	154.759	149.415	153.417	164.214	154.71	149.42	154.413	157.615	152.512	149.387	209.617	207.342	193.229	201.575	207.804	209.245	
3	1	1	1	1	1	1	147.837	150.358	155.675	152.039	147.203	149.189	155.402	153.87	154.756	149.413	153.416	164.212	154.706	149.417	154.411	157.613	152.509	149.384	209.613	207.339	193.226	201.573	207.802	209.242	
4	1	1	1	1	1	1	147.836	150.356	155.674	152.036	147.2	149.186	155.399	153.869	154.754	149.411	153.414	164.209	154.703	149.414	154.409	157.611	152.505	149.382	209.607	207.337	193.224	201.571	207.8	209.24	
5	1	1	1	1	1	1	147.834	150.353	155.672	152.033	147.198	149.183	155.396	153.867	154.751	149.408	153.412	164.206	154.698	149.411	154.407	157.609	152.502	149.379	209.602	207.334	193.221	201.568	207.797	209.237	
6	1	1	1	1	1	1	147.831	150.35	155.669	152.03	147.195	149.181	155.393	153.865	154.748	149.405	153.41	164.203	154.694	149.408	154.404	157.607	152.498	149.375	209.595	207.331	193.218	201.565	207.794	209.234	
7	1	1	1	1	1	1	147.829	150.346	155.667	152.026	147.192	149.177	155.389	153.862	154.744	149.402	153.407	164.2	154.688	149.404	154.401	157.604	152.493	149.372	209.588	207.327	193.215	201.562	207.79	209.23	
8	1	1	1	1	1	1	147.826	150.342	155.664	152.021	147.189	149.174	155.385	153.86	154.74	149.399	153.405	164.196	154.683	149.399	154.398	157.601	152.488	149.368	209.58	207.323	193.211	201.558	207.787	209.227	
9	1	1	1	1	1	1	147.823	150.338	155.661	152.016	147.185	149.17	155.381	153.857	154.736	149.395	153.402	164.191	154.676	149.394	154.394	157.597	152.482	149.363	209.571	207.319	193.207	201.554	207.782	209.222	
10	1	1	1	1	1	1	147.82	150.333	155.657	152.011	147.181	149.165	155.376	153.853	154.731	149.391	153.399	164.187	154.669	149.389	154.39	157.594	152.476	149.358	209.562	207.314	193.202	201.549	207.778	209.218	
11	1	1	1	1	1	1	147.816	150.328	155.653	152.005	147.176	149.16	155.37	153.85	154.725	149.387	153.395	164.181	154.661	149.383	154.385	157.589	152.469	149.352	209.551	207.308	193.197	201.544	207.772	209.212	
12	1	1	1	1	1	1	147.812	150.322	155.649	151.998	147.171	149.155	155.364	153.846	154.719	149.381	153.391	164.175	154.652	149.376	154.38	157.585	152.461	149.346	209.539	207.302	193.192	201.539	207.767	209.207	
13	1	1	1	1	1	1	147.808	150.315	155.644	151.991	147.165	149.148	155.357	153.841	154.713	149.376	153.387	164.169	154.642	149.369	154.375	157.579	152.452	149.339	209.525	207.295	193.185	201.532	207.76	209.2	
14	1	1	1	1	1	1	147.803	150.308	155.638	151.982	147.158	149.141	155.349	153.836	154.705	149.369	153.382	164.161	154.631	149.36	154.368	157.574	152.442	149.332	209.51	207.288	193.178	201.525	207.753	209.193	
15	1	1	1	1	1	1	147.797	150.3	155.632	151.973	147.151	149.134	155.341	153.831	154.697	149.362	153.376	164.153	154.619	149.351	154.361	157.567	152.432	149.323	209.494	207.279	193.171	201.518	207.745	209.185	
16	1	1	1	1	1	1	147.791	150.29	155.626	151.963	147.143	149.125	155.331	153.825	154.688	149.355	153.37	164.144	154.605	149.341	154.354	157.56	152.42	149.313	209.475	207.27	193.162	201.509	207.736	209.176	
17	1	1	1	1	1	1	147.784	150.28	155.618	151.951	147.134	149.116	155.321	153.818	154.677	149.346	153.363	164.134	154.59	149.329	154.345	157.552	152.406	149.303	209.455	207.26	193.152	201.499	207.727	209.166	
18	1	1	1	1	1	1	147.776	150.269	155.61	151.939	147.125	149.105	155.309	153.81	154.666	149.336	153.356	164.122	154.574	149.317	154.335	157.543	152.392	149.291	209.432	207.248	193.142	201.489	207.716	209.155	
19	1	1	1	1	1	1	147.768	150.257	155.601	151.924	147.114	149.094	155.296	153.802	154.653	149.325	153.347	164.11	154.555	149.302	154.325	157.533	152.375	149.278	209.407	207.235	193.13	201.477	207.704	209.143	
20	1	1	1	1	1	1	147.758	150.243	155.59	151.909	147.102	149.081	155.282	153.793	154.639	149.314	153.338	164.096	154.534	149.287	154.313	157.522	152.357	149.263	209.379	207.221	193.116	201.464	207.69	209.129	
21	1	1	1	1	1	1	147.748	150.227	155.579	151.891	147.088	149.066	155.265	153.782	154.624	149.3	153.328	164.08	154.511	149.269	154.3	157.51	152.336	149.247	209.347	207.205	193.102	201.449	207.675	209.114	
22	1	1	1	1	1	1	147.736	150.21	155.566	151.872	147.073	149.05	155.248	153.771	154.606	149.285	153.316	164.063	154.485	149.25	154.285	157.497	152.314	149.229	209.313	207.188	193.085	201.433	207.658	209.097	
23	1	1	1	1	1	1	147.723	150.191	155.552	151.85	147.056	149.032	155.228	153.758	154.587	149.269	153.303	164.044	154.457	149.228	154.269	157.482	152.289	149.209	209.274	207.168	193.067	201.415	207.64	209.078	
24	1	1	1	1	1	1	147.708	150.17	155.537	151.826	147.037	149.012	155.205	153.743	154.566	149.251	153.289	164.022	154.425	149.204	154.251	157.465	152.261	149.187	209.231	207.146	193.047	201.395	207.619	209.057	
25	1	1	1	1	1	1	147.692	150.146	155.519	151.799	147.017	148.99	155.181	153.727	154.542	149.23	153.273	163.998	154.39	149.177	154.231	157.446	152.229	149.162	209.183	207.122	193.024	201.373	207.596	209.034	
26	1	1	1	1	1	1	147.674	150.12	155.5	151.769	146.994	148.965	155.153	153.71	154.515	149.208	153.256	163.972	154.35	149.147	154.208	157.425	152.195	149.134	209.13	207.095	192.999	201.348	207.571	209.008	
27	1	1	1	1	1	1	147.654	150.091	155.478	151.736	146.968	148.938	155.123	153.69	154.486	149.183	153.236	163.942	154.306	149.114	154.183	157.402	152.156	149.104	209.07	207.065	192.972	201.32	207.543	208.98	
