
1	1	1	1	1	1	1	1	137.039	140.874	135.485	138.992	135.614	135.737	135.867	129.117	142.777	147.508	140.624	131.349	135.166	130.309	132.875	127.114	121.56	133.465	184.069	182.761	183.916	193.385	189.249	187.798	182.252	
2	1	1	1	1	1	1	1	137.04	140.873	135.484	138.991	135.613	135.737	135.867	129.118	142.777	147.509	140.624	131.348	135.166	130.307	132.873	127.114	121.56	133.465	184.069	182.76	183.915	193.382	189.249	187.799	182.253	
3	1	1	1	1	1	1	1	137.038	140.871	135.481	138.989	135.611	135.735	135.864	129.116	142.776	147.507	140.622	131.346	135.164	130.304	132.87	127.11	121.557	133.463	184.067	182.758	183.913	193.378	189.247	187.796	182.251	
4	1	1	1	1	1	1	1	137.035	140.869	135.479	138.987	135.609	135.733	135.861	129.113	142.774	147.506	140.619	131.344	135.162	130.302	132.867	127.107	121.555	133.461	184.064	182.755	183.911	193.372	189.245	187.794	182.248	
5	1	1	1	1	1	1	1	137.033	140.867	135.475	138.984	135.607	135.731	135.857	129.111	142.771	147.504	140.616	131.342	135.16	130.298	132.864	127.103	121.552	133.459	184.062	182.753	183.908	193.367	189.242	187.791	182.246	
6	1	1	1	1	1	1	1	137.03	140.864	135.472	138.981	135.604	135.729	135.853	129.108	142.769	147.502	140.613	131.339	135.157	130.295	132.86	127.099	121.549	133.457	184.059	182.75	183.905	193.36	189.24	187.788	182.243	
7	1	1	1	1	1	1	1	137.027	140.861	135.468	138.978	135.602	135.726	135.848	129.105	142.766	147.5	140.609	131.336	135.154	130.291	132.856	127.094	121.546	133.455	184.055	182.746	183.902	193.353	189.237	187.785	182.24	
8	1	1	1	1	1	1	1	137.023	140.858	135.463	138.974	135.599	135.723	135.843	129.101	142.763	147.497	140.605	131.333	135.151	130.286	132.851	127.088	121.542	133.453	184.052	182.743	183.898	193.345	189.233	187.781	182.237	
9	1	1	1	1	1	1	1	137.019	140.854	135.458	138.97	135.595	135.72	135.837	129.098	142.76	147.495	140.601	131.33	135.148	130.281	132.846	127.083	121.538	133.45	184.048	182.739	183.894	193.336	189.23	187.777	182.233	
10	1	1	1	1	1	1	1	137.015	140.85	135.453	138.966	135.592	135.717	135.831	129.093	142.756	147.492	140.596	131.326	135.144	130.276	132.84	127.076	121.534	133.446	184.043	182.734	183.89	193.327	189.225	187.772	182.228	
11	1	1	1	1	1	1	1	137.01	140.846	135.447	138.961	135.588	135.713	135.823	129.088	142.752	147.488	140.59	131.321	135.14	130.269	132.833	127.069	121.529	133.443	184.038	182.729	183.885	193.316	189.221	187.767	182.224	
12	1	1	1	1	1	1	1	137.005	140.841	135.44	138.955	135.583	135.708	135.815	129.083	142.747	147.485	140.584	131.316	135.135	130.262	132.826	127.06	121.523	133.439	184.032	182.724	183.88	193.304	189.216	187.761	182.219	
13	1	1	1	1	1	1	1	136.999	140.836	135.432	138.949	135.578	135.703	135.807	129.077	142.742	147.481	140.577	131.311	135.13	130.255	132.818	127.051	121.517	133.435	184.026	182.717	183.873	193.29	189.21	187.754	182.213	
