
1	196.504
2	196.5
3	196.495
4	196.489
5	196.482
6	196.475
7	196.466
8	196.457
9	196.447
10	196.435
11	196.423
12	196.409
13	196.393
14	196.376
15	196.356
16	196.335
17	196.311
18	196.284
19	196.254
20	196.222
21	196.185
22	196.144
23	196.099
24	196.049
25	195.992
26	195.93
27	195.86
28	195.783
29	195.697
30	195.601
31	195.494
32	195.375
33	195.242
34	195.093
35	194.928
36	194.743
37	194.536
38	194.305
39	194.046
40	193.757
41	193.433
42	193.2
43	194.711
44	192.745
45	194.234
46	192.233
47	193.632
48	191.589
49	192.859
50	190.766
51	192.117
52	190.444
53	191.171
54	188.212
55	188.617
56	186.54
57	187.034
58	184.131
59	184.03
60	181.564
61	181.207
62	181.371
63	177.453
64	175.139
65	173.403
66	168.094
67	162.994
68	155.612
69	150.44
70	143.681
71	128.854
72	115.569
73	94.5917
74	93.7459
75	107.157
76	117.223
