
1	209.641
2	209.621
3	209.621
4	209.62
5	209.62
6	209.619
7	209.619
8	209.619
9	209.618
10	209.618
11	209.617
12	209.617
13	209.616
14	209.616
15	209.616
16	209.615
17	209.615
18	209.614
19	209.614
20	209.613
21	209.613
22	209.612
23	209.612
24	209.612
25	209.611
26	209.611
27	209.61
28	209.61
29	209.609
30	209.609
31	209.608
32	209.608
33	209.607
34	209.606
35	209.606
36	209.605
37	209.605
38	209.604
39	209.604
40	209.603
41	209.603
42	209.602
43	209.601
44	209.601
45	209.6
46	209.6
47	209.599
48	209.598
49	209.598
50	209.597
51	209.597
52	209.596
53	209.595
54	209.595
55	209.594
56	209.593
57	209.593
58	209.592
59	209.591
60	209.591
61	209.59
62	209.589
63	209.589
64	209.588
65	209.587
66	209.586
67	209.586
68	209.585
69	209.584
70	209.583
71	209.583
72	209.582
73	209.581
74	209.58
75	209.58
76	209.579
77	209.578
78	209.577
79	209.576
80	209.575
81	209.575
82	209.574
83	209.573
84	209.572
85	209.571
86	209.57
87	209.569
88	209.568
89	209.568
90	209.567
91	209.566
92	209.565
93	209.564
94	209.563
95	209.562
96	209.561
97	209.56
98	209.559
99	209.558
100	209.557
101	209.556
102	209.555
103	209.554
104	209.553
105	209.552
106	209.55
107	209.549
108	209.548
109	209.547
110	209.546
111	209.545
112	209.544
113	209.542
114	209.541
115	209.54
116	209.539
117	209.538
118	209.536
119	209.535
120	209.534
121	209.533
122	209.531
123	209.53
124	209.529
125	209.527
126	209.526
127	209.525
128	209.523
129	209.522
130	209.521
131	209.519
132	209.518
133	209.516
134	209.515
135	209.514
136	209.512
137	209.511
138	209.509
139	209.508
140	209.506
141	209.504
142	209.503
143	209.501
144	209.5
145	209.498
146	209.496
147	209.495
148	209.493
149	209.491
150	209.49
151	209.488
152	209.486
153	209.485
154	209.483
155	209.481
156	209.479
157	209.477
158	209.476
159	209.474
160	209.472
161	209.47
162	209.468
163	209.466
164	209.464
165	209.462
166	209.46
167	209.458
168	209.456
169	209.454
170	209.452
171	209.45
172	209.448
173	209.446
174	209.443
175	209.441
176	209.439
177	209.437
178	209.435
179	209.432
180	209.43
181	209.428
182	209.425
183	209.423
184	209.421
185	209.418
186	209.416
187	209.413
188	209.411
189	209.408
190	209.406
191	209.403
192	209.4
193	209.398
194	209.395
195	209.392
196	209.39
197	209.387
198	209.384
199	209.382
200	209.379
201	209.376
202	209.373
203	209.37
204	209.367
205	209.364
206	209.361
207	209.358
208	209.355
209	209.352
210	209.349
211	209.346
212	209.343
213	209.339
214	209.336
215	209.333
216	209.329
217	209.326
218	209.323
219	209.319
220	209.316
221	209.312
222	209.309
223	209.305
224	209.302
225	209.298
226	209.294
227	209.291
228	209.287
229	209.283
230	209.279
231	209.276
232	209.272
233	209.268
234	209.264
235	209.26
236	209.256
237	209.252
238	209.247
239	209.243
240	209.239
241	209.235
242	209.23
243	209.226
244	209.222
245	209.217
246	209.213
247	209.208
248	209.204
249	209.199
250	209.194
251	209.189
252	209.185
253	209.18
254	209.175
255	209.17
256	209.165
257	209.16
258	209.155
259	209.15
260	209.145
261	209.139
262	209.134
263	209.129
264	209.123
265	209.118
266	209.112
267	209.107
268	209.101
269	209.095
270	209.09
271	209.084
272	209.078
273	209.072
274	209.066
275	209.06
276	209.054
277	209.048
278	209.042
279	209.035
280	209.029
281	209.022
282	209.016
283	209.009
284	209.003
285	208.996
286	208.989
287	208.982
288	208.976
289	208.969
290	208.962
291	208.954
292	208.947
293	208.94
294	208.933
295	208.925
296	208.918
297	208.91
298	208.902
299	208.895
300	209.275
301	208.884
302	209.267
303	208.876
304	209.259
305	208.868
306	209.251
307	208.86
308	209.243
309	208.851
310	209.234
311	208.843
312	209.225
313	208.834
314	209.216
315	208.825
316	209.207
317	208.816
318	209.197
319	208.806
320	209.188
321	208.797
322	209.178
323	208.787
324	209.168
325	208.777
326	209.158
327	208.767
328	209.147
329	208.757
330	209.137
331	208.746
332	209.126
333	208.735
334	209.115
335	208.724
336	209.103
337	208.713
338	209.092
339	208.702
340	209.08
341	208.69
342	209.068
343	208.678
344	209.055
345	208.665
346	209.043
347	208.653
348	209.03
349	208.64
350	209.016
351	208.627
352	209.003
353	208.614
354	208.989
355	208.6
356	208.975
357	208.586
358	208.961
359	208.572
360	208.946
361	208.557
362	208.931
363	208.542
364	208.915
365	208.527
366	208.9
367	208.512
368	208.884
369	208.496
370	208.867
371	208.48
372	208.851
373	208.463
374	208.833
375	208.446
376	208.816
377	208.429
378	208.798
379	208.411
380	208.78
381	208.393
382	208.761
383	208.375
384	208.742
385	208.356
386	208.722
387	208.337
388	208.702
389	208.317
390	208.682
391	208.297
392	208.661
393	208.276
394	208.64
395	208.255
396	208.618
397	208.234
398	208.596
399	208.212
400	208.573
401	208.189
402	208.55
403	208.166
404	208.526
405	208.143
406	208.501
407	208.119
408	208.477
409	208.094
410	208.451
411	208.069
412	208.425
413	208.043
414	208.398
415	208.017
416	208.371
417	207.99
418	208.343
419	207.963
420	208.315
421	207.935
422	208.285
423	207.906
424	208.256
425	207.876
426	208.225
427	207.846
428	208.194
429	207.816
430	208.162
431	207.784
432	208.129
433	207.752
434	208.096
435	207.719
436	208.061
437	207.685
438	208.026
439	207.651
440	207.99
441	207.616
442	207.954
443	207.58
444	207.916
445	207.543
446	207.877
447	207.505
448	207.838
449	207.466
450	207.798
451	207.427
452	207.756
453	207.386
454	207.714
455	207.345
456	207.671
457	207.302
458	207.626
459	207.259
460	207.581
461	207.214
462	207.534
463	207.169
464	207.487
465	207.122
466	207.438
467	207.012
468	207.315
469	206.959
470	207.266
471	206.911
472	207.216
473	206.862
474	207.164
475	206.812
476	207.112
477	206.761
478	207.058
479	206.708
480	207.003
481	206.655
482	206.947
483	206.6
484	206.889
485	206.544
486	206.829
487	206.486
488	206.769
489	206.427
490	206.706
491	206.366
492	206.642
493	206.304
494	206.577
495	206.241
496	206.51
497	206.176
498	206.441
499	206.109
500	206.37
501	206.041
502	206.298
503	205.97
504	206.224
505	205.899
506	206.148
507	205.825
508	206.069
509	205.749
510	205.989
511	205.672
512	205.907
513	205.593
514	205.823
515	205.511
516	205.736
517	205.428
518	205.647
519	205.342
520	205.556
521	205.254
522	205.462
523	205.164
524	205.365
525	205.072
526	205.267
527	204.977
528	205.165
529	204.879
530	205.061
531	204.779
532	204.953
533	204.676
534	204.843
535	204.571
536	204.73
537	204.463
538	204.613
539	204.352
540	204.494
541	204.237
542	204.37
543	204.12
544	204.145
545	203.878
546	203.994
547	203.743
548	203.851
549	203.606
550	203.703
551	203.465
552	203.551
553	203.32
554	203.395
555	203.171
556	203.234
557	203.017
558	203.068
559	202.859
560	202.896
561	202.696
562	202.72
563	202.528
564	202.538
565	202.356
566	202.351
567	202.178
568	202.157
569	201.995
570	201.958
571	201.806
572	201.752
573	201.611
574	201.539
575	201.41
576	201.319
577	201.203
578	201.092
579	200.99
580	200.858
581	200.769
582	200.616
583	200.542
584	200.365
585	200.307
586	200.107
587	200.065
588	199.839
589	199.815
590	199.618
591	200.438
592	200.386
593	199.184
594	199.122
595	199.049
596	199.832
597	199.536
598	198.502
599	198.576
600	199.016
601	199.356
602	198.02
603	197.759
604	198.797
605	198.666
606	197.143
607	197.449
608	198.076
609	198.073
610	196.781
611	197.603
612	197.599
613	196.305
614	197.101
615	197.075
616	195.807
617	196.569
618	196.52
619	195.279
620	196.006
621	195.93
622	194.684
623	195.324
624	195.204
625	194.051
626	194.677
627	194.526
628	193.412
629	193.994
630	193.806
631	192.731
632	193.024
633	193.167
634	191.724
635	192.426
636	192.34
637	191.301
638	191.452
639	191.325
640	190.481
641	190.452
642	190.255
643	189.359
644	189.876
645	189.44
646	188.51
647	187.818
648	188.042
649	187.135
650	187.529
651	187.129
652	186.413
653	186.163
654	185.564
655	184.943
656	185.107
657	184.34
658	183.692
659	182.943
660	183.826
661	183.581
662	181.605
663	180.969
664	179.921
665	179.395
666	178.992
667	178.736
668	178.036
669	175.527
670	172.542
671	170.761
672	168.193
673	164.523
674	164.163
675	164.057
676	163.06
677	155.313
678	151.407
679	145.203
680	139.842
681	130.252
682	120.228
683	104.362
684	94.432
685	73.1652
686	74.8806
687	77.6283
688	87.2722
