
1	2.54385e+31
2	2.54514e+31
3	2.54499e+31
4	2.54483e+31
5	2.54464e+31
6	2.54444e+31
7	2.54421e+31
8	2.54396e+31
9	2.54368e+31
10	2.54337e+31
11	2.54302e+31
12	2.54263e+31
13	2.5422e+31
14	2.54173e+31
15	2.5412e+31
16	2.54061e+31
17	2.53996e+31
18	2.53923e+31
19	2.53843e+31
20	2.53753e+31
21	2.53653e+31
22	2.53543e+31
23	2.5342e+31
24	2.53283e+31
25	2.53131e+31
26	2.52961e+31
27	2.52774e+31
28	2.52565e+31
29	2.52332e+31
30	2.52074e+31
31	2.51787e+31
32	2.51467e+31
33	2.51112e+31
34	2.50716e+31
35	2.50277e+31
36	2.49788e+31
37	2.49243e+31
38	2.48637e+31
39	2.47963e+31
40	2.47212e+31
41	2.46376e+31
42	2.45445e+31
43	2.44408e+31
44	2.43252e+31
45	2.41964e+31
46	2.40527e+31
47	2.38925e+31
48	2.37138e+31
49	2.35142e+31
50	2.32914e+31
51	2.30426e+31
52	2.27644e+31
53	2.24534e+31
54	2.21055e+31
55	2.17159e+31
56	2.12796e+31
57	2.07904e+31
58	1.99684e+31
59	1.92308e+31
60	1.84336e+31
61	1.75363e+31
62	1.65221e+31
63	1.53797e+31
64	1.41027e+31
65	1.24589e+31
66	1.08145e+31
67	9.11874e+30
68	7.26243e+30
69	5.61548e+30
70	4.08568e+30
71	2.88882e+30
72	2.02899e+30
73	1.35147e+30
74	8.2187e+29
75	4.75781e+29
76	2.64498e+29
77	1.40371e+29
78	7.04344e+28
79	3.3076e+28
80	1.43844e+28
81	5.72996e+27
82	2.06665e+27
83	6.66642e+26
84	1.89799e+26
85	4.70157e+25
86	9.97526e+24
87	1.78163e+24
88	2.62782e+23
89	3.13341e+22
90	2.94998e+21
91	2.13599e+20
92	1.15529e+19
93	4.51867e+17
94	1.23289e+16
95	2.2545e+14
96	2.64288e+12
97	1.8904e+10
98	7.80977e+07
99	175425
100	300.551
101	100.793
102	100.686
103	100.686
104	100.686
105	100.686
106	100.686
107	100.686
108	100.686
109	100.686
110	100.686
