
1	0.0555688	0.055542	0.0555749	0.0555409	0.0555942	0.0554992	0.0556045	0.0555966	0.0555225	0.0555273	0.0554954	0.0555137	0.0555138	0.0556067	0.0555702	0.0555337	0.0555808	0.0556148	0.0555521	0.0555574	0.0555454	0.0555538	0.0555562	0.0555573	0.0555557	0.0555481	0.0555606	0.0555563	0.0555465	0.0555771	0.0555744	0.0555526	0.0555458	0.0555546	0.0555512	0.0555549	0.0555622	0.055558	0.0555571	0.0555628	0.0555482	0.0555674	0.0555515	0.0555513	0.0555501	0.0555657	0.055556	0.0555528	0.0555657	0.0555396	0.0555528	0.0555545	0.0555481	0.0555563	0.0555617	0.0555601	0.0555563	0.0555618	0.0555623	0.0555552	0.0555547	0.055549	0.0555621	0.0555524	0.055548	0.055553	0.0555546	0.0555546	0.05554	0.0555633	0.0555557	0.0555553	0.0555673	0.0555592	0.0555558	0.0555533	0.0555521	0.0555578	0.0555451	0.055558	0.0555525	0.0555402	0.0555617	0.0555479	0.0555701	0.0555483	0.0555563	0.0555604	0.0555567	0.0555573	
2	0.0555725	0.055541	0.0555762	0.0555364	0.0555994	0.0554878	0.0556119	0.0556012	0.0555161	0.0555261	0.0554919	0.0555051	0.0555086	0.0556088	0.0555742	0.0555328	0.0555883	0.0556215	0.0555534	0.0555607	0.0555484	0.0555545	0.0555537	0.0555548	0.0555593	0.0555435	0.0555618	0.0555576	0.0555496	0.0555773	0.0555707	0.055553	0.0555447	0.055557	0.0555441	0.0555561	0.0555642	0.0555645	0.0555582	0.0555625	0.0555472	0.0555662	0.0555472	0.0555537	0.0555519	0.0555636	0.0555606	0.0555551	0.0555655	0.0555399	0.0555507	0.0555489	0.0555476	0.0555525	0.0555629	0.0555623	0.0555573	0.0555605	0.0555612	0.0555592	0.0555586	0.0555516	0.0555627	0.0555493	0.0555488	0.0555541	0.0555497	0.055554	0.0555402	0.0555591	0.0555549	0.0555535	0.0555641	0.0555631	0.0555576	0.0555547	0.0555563	0.0555621	0.0555391	0.0555554	0.0555573	0.0555438	0.0555579	0.0555501	0.0555639	0.0555472	0.0555575	0.0555588	0.0555531	0.0555581	
3	0.0555744	0.0555394	0.0555785	0.0555343	0.0556043	0.0554803	0.0556181	0.0556063	0.0555118	0.0555228	0.0554849	0.0554995	0.0555033	0.0556147	0.0555762	0.0555303	0.0555919	0.0556289	0.0555532	0.0555613	0.0555476	0.0555544	0.0555535	0.0555548	0.0555597	0.0555422	0.0555624	0.0555578	0.0555489	0.0555797	0.0555724	0.0555527	0.0555435	0.0555571	0.0555428	0.0555562	0.0555651	0.0555655	0.0555585	0.0555633	0.0555462	0.0555674	0.0555463	0.0555535	0.0555515	0.0555645	0.0555611	0.055555	0.0555666	0.0555382	0.0555502	0.0555482	0.0555467	0.0555522	0.0555637	0.055563	0.0555575	0.055561	0.0555618	0.0555596	0.0555589	0.0555512	0.0555635	0.0555486	0.0555481	0.055554	0.055549	0.0555538	0.0555385	0.0555595	0.0555549	0.0555533	0.055565	0.0555639	0.0555578	0.0555546	0.0555563	0.0555628	0.0555373	0.0555554	0.0555575	0.0555425	0.0555582	0.0555495	0.0555648	0.0555463	0.0555577	0.0555592	0.0555528	0.0555583	
4	0.0555765	0.0555376	0.0555811	0.0555319	0.0556097	0.0554719	0.0556251	0.055612	0.0555069	0.0555192	0.055477	0.0554933	0.0554975	0.0556213	0.0555785	0.0555274	0.055596	0.055637	0.0555529	0.0555619	0.0555467	0.0555543	0.0555532	0.0555547	0.0555602	0.0555407	0.0555632	0.055558	0.0555481	0.0555824	0.0555742	0.0555524	0.0555421	0.0555573	0.0555414	0.0555562	0.0555662	0.0555666	0.0555588	0.0555641	0.0555452	0.0555687	0.0555453	0.0555532	0.055551	0.0555655	0.0555617	0.055555	0.0555679	0.0555363	0.0555496	0.0555474	0.0555458	0.0555518	0.0555646	0.0555639	0.0555578	0.0555617	0.0555625	0.0555601	0.0555593	0.0555507	0.0555644	0.0555479	0.0555473	0.0555538	0.0555483	0.0555536	0.0555366	0.0555599	0.0555548	0.055553	0.0555661	0.0555649	0.0555581	0.0555545	0.0555564	0.0555636	0.0555353	0.0555554	0.0555577	0.055541	0.0555585	0.0555489	0.0555658	0.0555453	0.0555579	0.0555596	0.0555525	0.0555587	
5	0.0555788	0.0555356	0.0555839	0.0555293	0.0556158	0.0554626	0.0556328	0.0556182	0.0555015	0.0555151	0.0554683	0.0554864	0.0554911	0.0556286	0.0555811	0.0555243	0.0556005	0.0556461	0.0555526	0.0555626	0.0555457	0.0555541	0.055553	0.0555546	0.0555607	0.055539	0.0555641	0.0555583	0.0555473	0.0555853	0.0555763	0.0555521	0.0555406	0.0555575	0.0555398	0.0555563	0.0555674	0.0555678	0.0555592	0.0555651	0.055544	0.0555701	0.0555441	0.055553	0.0555505	0.0555666	0.0555624	0.0555549	0.0555692	0.0555341	0.0555489	0.0555465	0.0555447	0.0555514	0.0555657	0.0555648	0.055558	0.0555623	0.0555632	0.0555606	0.0555597	0.0555501	0.0555654	0.055547	0.0555463	0.0555536	0.0555475	0.0555534	0.0555345	0.0555604	0.0555547	0.0555527	0.0555672	0.0555659	0.0555584	0.0555543	0.0555565	0.0555645	0.055533	0.0555554	0.0555579	0.0555394	0.0555588	0.0555481	0.0555669	0.0555441	0.0555582	0.0555601	0.0555522	0.055559	
6	0.0555814	0.0555334	0.0555871	0.0555264	0.0556225	0.0554523	0.0556414	0.0556252	0.0554955	0.0555107	0.0554586	0.0554787	0.0554839	0.0556367	0.0555839	0.0555208	0.0556055	0.0556562	0.0555523	0.0555634	0.0555446	0.0555539	0.0555527	0.0555545	0.0555612	0.0555372	0.055565	0.0555586	0.0555464	0.0555887	0.0555786	0.0555517	0.055539	0.0555577	0.0555381	0.0555564	0.0555687	0.0555692	0.0555596	0.0555661	0.0555428	0.0555717	0.0555429	0.0555527	0.0555499	0.0555678	0.0555632	0.0555548	0.0555708	0.0555317	0.0555482	0.0555455	0.0555435	0.0555509	0.0555668	0.0555658	0.0555583	0.0555631	0.0555641	0.0555611	0.0555601	0.0555495	0.0555665	0.0555461	0.0555453	0.0555534	0.0555466	0.0555532	0.0555322	0.055561	0.0555546	0.0555524	0.0555685	0.0555671	0.0555587	0.0555542	0.0555566	0.0555655	0.0555305	0.0555554	0.0555582	0.0555376	0.0555591	0.0555473	0.0555682	0.0555428	0.0555585	0.0555606	0.0555518	0.0555594	
7	0.0555843	0.055531	0.0555906	0.0555231	0.0556299	0.0554408	0.055651	0.055633	0.0554888	0.0555057	0.0554478	0.0554701	0.055476	0.0556458	0.0555871	0.055517	0.055611	0.0556674	0.0555519	0.0555643	0.0555434	0.0555538	0.0555524	0.0555543	0.0555619	0.0555352	0.0555661	0.0555589	0.0555454	0.0555923	0.0555812	0.0555512	0.0555371	0.055558	0.0555361	0.0555565	0.0555702	0.0555707	0.0555601	0.0555673	0.0555413	0.0555735	0.0555415	0.0555524	0.0555493	0.0555692	0.055564	0.0555547	0.0555725	0.0555291	0.0555474	0.0555443	0.0555421	0.0555504	0.055568	0.055567	0.0555586	0.0555639	0.055565	0.0555618	0.0555607	0.0555489	0.0555677	0.055545	0.0555442	0.0555531	0.0555456	0.0555529	0.0555296	0.0555616	0.0555545	0.0555521	0.05557	0.0555683	0.055559	0.055554	0.0555567	0.0555666	0.0555277	0.0555554	0.0555585	0.0555356	0.0555595	0.0555464	0.0555696	0.0555414	0.0555588	0.0555611	0.0555514	0.0555598	
8	0.0555875	0.0555282	0.0555944	0.0555195	0.0556382	0.0554281	0.0556616	0.0556416	0.0554813	0.0555001	0.0554358	0.0554606	0.0554671	0.0556558	0.0555906	0.0555127	0.0556172	0.0556798	0.0555515	0.0555653	0.055542	0.0555536	0.055552	0.0555542	0.0555626	0.0555329	0.0555672	0.0555593	0.0555443	0.0555964	0.055584	0.0555508	0.0555351	0.0555582	0.055534	0.0555566	0.0555718	0.0555724	0.0555606	0.0555686	0.0555397	0.0555755	0.0555399	0.055552	0.0555486	0.0555707	0.055565	0.0555547	0.0555743	0.0555261	0.0555465	0.0555431	0.0555406	0.0555498	0.0555694	0.0555682	0.0555589	0.0555649	0.0555661	0.0555625	0.0555612	0.0555481	0.0555691	0.0555438	0.0555429	0.0555529	0.0555444	0.0555526	0.0555267	0.0555622	0.0555544	0.0555517	0.0555716	0.0555698	0.0555594	0.0555539	0.0555569	0.0555679	0.0555246	0.0555554	0.0555588	0.0555334	0.05556	0.0555453	0.0555712	0.0555399	0.0555592	0.0555617	0.0555509	0.0555603	
9	0.055591	0.0555252	0.0555988	0.0555155	0.0556474	0.0554139	0.0556734	0.0556512	0.0554731	0.0554939	0.0554225	0.05545	0.0554573	0.055667	0.0555945	0.0555079	0.055624	0.0556936	0.0555511	0.0555664	0.0555405	0.0555533	0.0555516	0.055554	0.0555633	0.0555304	0.0555685	0.0555597	0.055543	0.055601	0.0555872	0.0555502	0.0555328	0.0555585	0.0555316	0.0555567	0.0555736	0.0555742	0.0555611	0.0555701	0.055538	0.0555778	0.0555381	0.0555516	0.0555479	0.0555724	0.055566	0.0555546	0.0555764	0.0555229	0.0555454	0.0555417	0.055539	0.0555492	0.055571	0.0555696	0.0555593	0.0555659	0.0555673	0.0555632	0.0555618	0.0555473	0.0555706	0.0555425	0.0555415	0.0555526	0.0555432	0.0555523	0.0555235	0.055563	0.0555543	0.0555512	0.0555734	0.0555713	0.0555599	0.0555537	0.055557	0.0555693	0.0555212	0.0555553	0.0555592	0.0555309	0.0555605	0.0555442	0.0555729	0.0555381	0.0555596	0.0555624	0.0555504	0.0555608	
10	0.0555949	0.0555218	0.0556035	0.055511	0.0556576	0.0553982	0.0556865	0.0556618	0.0554639	0.0554871	0.0554077	0.0554383	0.0554463	0.0556794	0.0555988	0.0555026	0.0556316	0.055709	0.0555506	0.0555676	0.0555388	0.0555531	0.0555512	0.0555539	0.0555642	0.0555276	0.05557	0.0555602	0.0555416	0.055606	0.0555907	0.0555496	0.0555303	0.0555589	0.0555289	0.0555568	0.0555756	0.0555763	0.0555617	0.0555717	0.055536	0.0555802	0.0555362	0.0555512	0.055547	0.0555743	0.0555672	0.0555544	0.0555788	0.0555192	0.0555443	0.0555402	0.0555371	0.0555485	0.0555727	0.0555712	0.0555597	0.055567	0.0555686	0.0555641	0.0555625	0.0555464	0.0555723	0.0555411	0.0555399	0.0555522	0.0555418	0.0555519	0.0555199	0.0555638	0.0555541	0.0555507	0.0555754	0.0555731	0.0555603	0.0555535	0.0555572	0.0555708	0.0555174	0.0555553	0.0555596	0.0555282	0.055561	0.0555429	0.0555748	0.0555362	0.05556	0.0555632	0.0555498	0.0555614	
